Ref_ID,Year,driver_class,esa_lc_2021,event_start,VOD_CKXU,gfc_lossyear
1235,1994,4,30,1989,,
1397,1994,4,30,1990,0.645673052,
1413,1994,4,30,2003,0.87233868,
1435,1994,4,30,1989,0.87341422,
1513,1994,4,30,1994,0.836772241,
1518,1994,4,30,1994,0.579737082,
1519,1994,4,30,1994,,
47,1994,5,30,2010,,
181,1994,5,30,2010,0.480663044,
200,1994,5,30,2010,0.480663044,
207,1994,5,30,2010,0.514798698,
315,1994,5,30,1976,0.916266755,
416,1994,5,30,1999,,
470,1994,5,30,2005,1.051961221,
506,1994,5,30,1997,0.699885825,
515,1994,5,30,1997,0.688926597,
523,1994,5,30,1997,0.699885825,
778,1994,5,30,2012,0.642455219,
808,1994,5,30,2010,0.939157663,
923,1994,5,30,2002,0.496713754,
1106,1994,5,30,2012,0.750380372,
1107,1994,5,30,2012,0.750380372,
1108,1994,5,30,2012,0.750380372,
1110,1994,5,30,2012,0.750380372,
1113,1994,5,30,2012,0.906108083,
1114,1994,5,30,2012,0.750380372,
1117,1994,5,30,2012,0.750380372,
1302,1994,5,30,2006,1.272047729,
1465,1994,5,30,2002,0.496713754,
1469,1994,5,30,2002,0.496713754,
773,1994,7,30,2012,0.527527664,
4,1994,,60,1982,0.348118398,
715,1994,,60,2013,0.429999565,
399,1994,,80,2005,0.999862232,
417,1994,,80,1999,,
612,1994,,80,2001,0.498306877,
622,1994,,80,2001,0.577765888,
712,1994,,80,2007,0.475214446,
1225,1994,,80,1980,0.795813098,
1231,1994,,80,1996,0.611662199,
1412,1994,,80,2003,0.781948394,
499,1994,4,10,1997,0.770026777,4
668,1994,4,10,1988,,4
1220,1994,4,10,1986,0.794747091,4
1319,1994,4,10,2004,1.036170989,4
1562,1994,4,10,2004,1.044523485,4
524,1994,5,10,1997,0.699885825,4
767,1994,7,10,2012,0.527527664,4
501,1994,5,30,1997,0.699885825,4
525,1994,5,30,1997,0.699885825,4
1495,1994,5,30,1994,0.679623704,4
927,1994,4,10,2015,0.674964479,16
931,1994,4,10,2015,0.59816726,16
31,1994,5,10,2010,0.480663044,16
41,1994,5,10,2010,,16
43,1994,5,10,2010,,16
44,1994,5,10,2010,,16
45,1994,5,10,2010,,16
46,1994,5,10,2010,,16
48,1994,5,10,2010,,16
49,1994,5,10,2010,,16
52,1994,5,10,2010,,16
53,1994,5,10,2010,,16
55,1994,5,10,2010,,16
56,1994,5,10,2010,,16
57,1994,5,10,2010,,16
100,1994,5,10,2010,,16
150,1994,5,10,2010,,16
151,1994,5,10,2010,,16
152,1994,5,10,2010,,16
153,1994,5,10,2010,,16
154,1994,5,10,2010,,16
177,1994,5,10,2010,0.480663044,16
179,1994,5,10,2010,0.480663044,16
180,1994,5,10,2010,0.480663044,16
191,1994,5,10,2010,0.480663044,16
198,1994,5,10,2010,0.480663044,16
231,1994,5,10,2010,0.514798698,16
232,1994,5,10,2010,0.744170873,16
241,1994,5,10,2010,0.647827396,16
242,1994,5,10,2010,0.647827396,16
243,1994,5,10,2010,0.647827396,16
1148,1994,5,10,2014,0.750380372,16
1158,1994,5,10,2014,0.750380372,16
1178,1994,5,10,2014,0.906108083,16
18,1994,5,10,2010,0.447980085,18
21,1994,5,10,2010,0.447980085,18
24,1994,5,10,2010,0.447980085,18
65,1994,5,10,2010,,18
68,1994,5,10,2010,,18
156,1994,5,10,2010,,18
209,1994,5,10,2010,0.514798698,18
210,1994,5,10,2010,0.514798698,18
212,1994,5,10,2010,0.514798698,18
213,1994,5,10,2010,0.514798698,18
650,1994,5,10,2010,0.514798698,18
537,1994,4,30,1997,0.688926597,18
1338,1994,4,10,1990,0.724192215,20
1343,1994,4,10,1990,0.724192215,20
83,1994,5,10,2010,,20
108,1994,5,10,2010,,20
110,1994,5,10,2010,,20
206,1994,5,10,2010,0.514798698,20
247,1994,5,10,2001,0.731852832,20
251,1994,5,10,2002,0.435561997,20
278,1994,5,10,2002,0.4711686,20
293,1994,5,10,2002,0.435561997,20
1368,1994,4,10,2004,0.889780964,21
1398,1994,4,10,1990,0.683465823,21
114,1994,5,10,2010,0.480663044,21
115,1994,5,10,2010,0.480663044,21
116,1994,5,10,2010,0.480663044,21
119,1994,5,10,2010,0.480663044,21
120,1994,5,10,2010,0.480663044,21
121,1994,5,10,2010,0.480663044,21
124,1994,5,10,2010,0.480663044,21
161,1994,5,10,2010,0.480663044,21
559,1994,5,10,1997,0.744768427,21
766,1994,5,10,2012,0.642455219,21
779,1994,5,10,2012,0.642455219,21
1141,1994,5,10,2014,0.906108083,21
1149,1994,5,10,2014,0.906108083,21
1151,1994,5,10,2014,0.906108083,21
1163,1994,5,10,2014,0.906108083,21
1170,1994,5,10,2014,0.906108083,21
1177,1994,5,10,2014,0.906108083,21
1180,1994,5,10,2014,0.750380372,21
1181,1994,5,10,2014,0.906108083,21
491,1994,4,10,1997,0.688926597,22
1341,1994,4,10,1990,0.814622151,22
1346,1994,4,10,1990,0.814622151,22
32,1994,5,10,2010,0.447980085,22
33,1994,5,10,2010,0.447980085,22
34,1994,5,10,2010,0.447980085,22
36,1994,5,10,2010,0.447980085,22
37,1994,5,10,2010,0.447980085,22
143,1994,5,10,2010,0.514798698,22
165,1994,5,10,2010,0.686678922,22
168,1994,5,10,2010,0.480663044,22
170,1994,5,10,2010,0.480663044,22
172,1994,5,10,2010,0.480663044,22
173,1994,5,10,2010,0.480663044,22
197,1994,5,10,2010,0.480663044,22
215,1994,5,10,2010,0.514798698,22
216,1994,5,10,2010,0.514798698,22
220,1994,5,10,2010,0.514798698,22
223,1994,5,10,2010,0.514798698,22
225,1994,5,10,2010,0.514798698,22
227,1994,5,10,2010,0.514798698,22
654,1994,5,10,2010,0.686678922,22
655,1994,5,10,2010,0.514798698,22
784,1994,5,10,2010,1.080302752,22
1119,1994,5,10,2014,0.906108083,22
1122,1994,5,10,2014,0.906108083,22
1127,1994,5,10,2014,0.906108083,22
1128,1994,5,10,2014,0.906108083,22
1129,1994,5,10,2014,0.750380372,22
1133,1994,5,10,2014,0.750380372,22
1139,1994,5,10,2014,0.906108083,22
1140,1994,5,10,2014,0.906108083,22
1142,1994,5,10,2014,0.906108083,22
1157,1994,5,10,2014,0.906108083,22
1160,1994,5,10,2014,0.906108083,22
1165,1994,5,10,2014,0.750380372,22
1168,1994,5,10,2014,0.906108083,22
1171,1994,5,10,2014,0.750380372,22
1176,1994,5,10,2014,0.906108083,22
1179,1994,5,10,2014,0.906108083,22
1569,1994,4,30,1983,0.629399395,22
1574,1994,4,30,1983,0.629399395,22
10,1994,5,10,2010,0.647827396,23
186,1994,5,10,2010,0.480663044,23
1121,1994,5,10,2014,0.750380372,23
1130,1994,5,10,2014,0.750380372,23
1131,1994,5,10,2014,0.906108083,23
1132,1994,5,10,2014,0.750380372,23
1135,1994,5,10,2014,0.906108083,23
1144,1994,5,10,2014,0.906108083,23
1150,1994,5,10,2014,0.750380372,23
1153,1994,5,10,2014,0.906108083,23
1161,1994,5,10,2014,0.750380372,23
1162,1994,5,10,2014,0.750380372,23
1166,1994,5,10,2014,0.750380372,23
640,1994,,10,2001,0.454508949,25
748,1994,,10,1978,0.775486672,25
750,1994,,10,1978,0.775486672,25
456,1994,4,10,1994,0.576287266,25
688,1994,4,10,2003,0.81870365,25
199,1994,5,10,2010,0.480663044,25
201,1994,5,10,2010,0.480663044,25
202,1994,5,10,2010,0.480663044,25
203,1994,5,10,2010,0.514798698,25
204,1994,5,10,2010,0.514798698,25
236,1994,5,10,2010,0.744170873,25
924,1994,5,10,2002,0.487787329,25
1466,1994,5,10,2002,0.487787329,25
1470,1994,5,10,2002,0.487787329,25
59,1995,,10,2010,,24
60,1995,,10,2010,,24
801,1995,3,10,2010,,12
62,1995,4,10,2010,0.48463559,17
246,1995,4,10,2006,1.12520982,6
408,1995,4,10,1999,1.061732412,10
410,1995,4,10,1999,1.061732412,8
1219,1995,4,10,1978,1.130265416,5
1384,1995,4,10,2003,1.005052175,10
1393,1995,4,10,1990,0.626504911,12
1395,1995,4,10,1990,,12
1479,1995,4,10,1994,0.520455681,6
1480,1995,4,10,1994,0.714903823,6
1552,1995,4,10,2004,0.873681966,11
58,1995,5,10,2010,,24
130,1995,5,10,2010,0.48463559,19
158,1995,5,10,2010,,24
171,1995,5,10,2010,0.48463559,15
208,1995,5,10,2010,0.507114079,19
234,1995,5,10,2010,0.757281593,17
235,1995,5,10,2010,0.757281593,17
237,1995,5,10,2010,0.757281593,17
288,1995,5,10,2002,0.527054146,19
490,1995,5,10,1997,0.611174063,19
567,1995,5,10,1997,0.906488866,19
703,1995,5,10,2002,0.629778048,5
727,1995,5,10,1997,,3
824,1995,5,10,2002,0.586092454,10
825,1995,5,10,2002,0.586092454,8
930,1995,5,10,2015,0.800845707,14
693,1995,7,10,1988,0.747009593,5
928,1995,5,20,2015,0.800845707,13
1556,1995,5,20,2000,,6
407,1995,4,30,1999,1.061732412,10
409,1995,4,30,1999,1.061732412,9
700,1995,4,30,1991,0.747009593,11
701,1995,4,30,1991,0.747009593,10
492,1995,5,30,1997,0.611174063,10
694,1995,5,30,1994,0.747009593,17
765,1995,5,30,2012,0.659019968,3
929,1995,5,30,2015,0.800845707,12
1593,1995,5,30,2000,,7
5,1995,,10,1999,0.973370203,
13,1995,,10,2010,0.443716886,
22,1995,,10,2010,0.443716886,
23,1995,,10,2010,0.443716886,
25,1995,,10,2010,0.443716886,
26,1995,,10,2010,0.443716886,
28,1995,,10,2010,0.443716886,
29,1995,,10,2010,0.443716886,
38,1995,,10,2010,0.443716886,
61,1995,,10,2010,,
63,1995,,10,2010,,
64,1995,,10,2010,,
74,1995,,10,2010,,
75,1995,,10,2010,,
76,1995,,10,2010,,
77,1995,,10,2010,,
78,1995,,10,2010,,
239,1995,,10,2010,0.568695836,
240,1995,,10,2010,0.568695836,
245,1995,,10,2003,0.190486857,
250,1995,,10,2002,0.403965599,
253,1995,,10,2002,0.521336419,
261,1995,,10,2002,0.521336419,
262,1995,,10,2002,0.559289359,
263,1995,,10,2002,0.574780367,
265,1995,,10,2002,0.488169688,
266,1995,,10,2002,0.449031798,
267,1995,,10,2002,0.574780367,
269,1995,,10,2002,0.714310726,
273,1995,,10,2002,0.577057905,
274,1995,,10,2002,0.449031798,
281,1995,,10,2002,0.646507573,
284,1995,,10,2002,0.574780367,
285,1995,,10,2002,0.636072979,
286,1995,,10,2002,0.618442081,
287,1995,,10,2002,0.464467983,
289,1995,,10,2002,0.615299968,
297,1995,,10,2002,0.444939461,
298,1995,,10,2002,0.464467983,
299,1995,,10,2002,0.487564141,
301,1995,,10,2002,0.574780367,
304,1995,,10,2002,0.351469419,
308,1995,,10,2002,0.421461663,
310,1995,,10,2002,0.757281593,
311,1995,,10,2002,0.612499073,
325,1995,,10,2007,,
326,1995,,10,2007,,
328,1995,,10,2007,,
339,1995,,10,2007,,
340,1995,,10,2007,,
341,1995,,10,2007,,
342,1995,,10,2007,,
344,1995,,10,2007,,
345,1995,,10,2007,,
346,1995,,10,2007,,
353,1995,,10,2007,,
354,1995,,10,2007,,
355,1995,,10,2007,,
356,1995,,10,2007,,
357,1995,,10,2007,,
358,1995,,10,2007,,
359,1995,,10,2007,,
360,1995,,10,2007,,
362,1995,,10,2007,,
363,1995,,10,2007,,
364,1995,,10,2007,,
365,1995,,10,2007,,
366,1995,,10,2007,,
367,1995,,10,2007,,
368,1995,,10,2007,,
369,1995,,10,2007,,
370,1995,,10,2007,,
371,1995,,10,2007,,
373,1995,,10,2007,,
374,1995,,10,2007,,
375,1995,,10,2007,,
376,1995,,10,2007,,
377,1995,,10,2007,,
379,1995,,10,2007,,
382,1995,,10,2007,,
383,1995,,10,2007,,
384,1995,,10,2007,,
385,1995,,10,2007,,
386,1995,,10,2007,,
387,1995,,10,2007,,
388,1995,,10,2007,,
389,1995,,10,2007,,
390,1995,,10,2007,,
398,1995,,10,2005,0.992800009,
402,1995,,10,1970,0.604110593,
404,1995,,10,1996,0.611174063,
412,1995,,10,1982,0.873998271,
415,1995,,10,2001,0.430967812,
418,1995,,10,1999,,
419,1995,,10,1999,,
420,1995,,10,2012,0.766029587,
421,1995,,10,1994,0.8845647,
422,1995,,10,2005,0.938918722,
423,1995,,10,2005,0.938918722,
424,1995,,10,2005,0.938918722,
425,1995,,10,2005,0.938918722,
426,1995,,10,2005,0.938918722,
427,1995,,10,2005,,
428,1995,,10,2005,0.938918722,
429,1995,,10,2005,0.938918722,
430,1995,,10,2005,0.938918722,
431,1995,,10,2005,0.938918722,
432,1995,,10,2005,0.938918722,
433,1995,,10,2005,0.938918722,
434,1995,,10,2005,0.938918722,
435,1995,,10,2005,0.938918722,
436,1995,,10,2008,0.982211345,
437,1995,,10,2008,0.982211345,
438,1995,,10,2008,0.982211345,
439,1995,,10,2008,0.982211345,
440,1995,,10,2008,0.982211345,
441,1995,,10,2008,0.829974986,
442,1995,,10,2008,0.829974986,
444,1995,,10,2005,1.057113563,
447,1995,,10,2005,1.057113563,
448,1995,,10,2005,1.057113563,
449,1995,,10,2005,1.057113563,
450,1995,,10,2005,1.057113563,
451,1995,,10,2005,1.057113563,
452,1995,,10,2005,0.74485896,
454,1995,,10,2005,1.049023241,
455,1995,,10,1994,0.563886326,
457,1995,,10,1994,0.563886326,
459,1995,,10,1994,0.563886326,
460,1995,,10,1994,0.563886326,
461,1995,,10,1994,0.563886326,
462,1995,,10,1994,0.563886326,
463,1995,,10,1994,0.563886326,
464,1995,,10,2005,1.049023241,
471,1995,,10,1988,0.772096597,
477,1995,,10,2010,,
479,1995,,10,1997,0.667595463,
480,1995,,10,1997,0.692656914,
482,1995,,10,1997,0.706815949,
487,1995,,10,1997,0.706815949,
489,1995,,10,1997,0.611174063,
494,1995,,10,1997,0.611174063,
496,1995,,10,1997,0.688525759,
498,1995,,10,1997,0.692656914,
504,1995,,10,1997,0.692656914,
511,1995,,10,1997,0.692656914,
519,1995,,10,1997,0.731242113,
526,1995,,10,1997,0.692656914,
529,1995,,10,1997,0.565375234,
530,1995,,10,1997,0.758447008,
531,1995,,10,1997,0.731242113,
532,1995,,10,1997,0.565375234,
533,1995,,10,1997,0.731242113,
534,1995,,10,1997,0.758447008,
535,1995,,10,1997,0.731242113,
536,1995,,10,1997,0.731242113,
539,1995,,10,1997,0.906488866,
540,1995,,10,1997,0.826607391,
542,1995,,10,1997,0.942436156,
543,1995,,10,1997,0.942436156,
544,1995,,10,1997,0.942436156,
545,1995,,10,1997,0.942436156,
546,1995,,10,1997,0.906488866,
547,1995,,10,1997,0.906488866,
550,1995,,10,1997,0.906488866,
552,1995,,10,1997,0.906488866,
553,1995,,10,1997,0.731242113,
554,1995,,10,1997,0.731242113,
557,1995,,10,1997,0.733954314,
558,1995,,10,1997,0.758447008,
560,1995,,10,1997,0.658986363,
561,1995,,10,1997,0.658986363,
562,1995,,10,1997,0.942436156,
565,1995,,10,1997,0.906488866,
573,1995,,10,1997,0.658986363,
577,1995,,10,1997,0.658986363,
578,1995,,10,1997,0.658986363,
579,1995,,10,1997,0.658986363,
583,1995,,10,1997,0.658986363,
584,1995,,10,1997,0.658986363,
585,1995,,10,1997,0.658986363,
586,1995,,10,1997,0.658986363,
588,1995,,10,1997,0.658986363,
589,1995,,10,1997,0.658986363,
590,1995,,10,1997,0.658986363,
591,1995,,10,1997,0.688525759,
595,1995,,10,2001,0.62941745,
596,1995,,10,2001,0.562492308,
597,1995,,10,2001,0.626673305,
598,1995,,10,2001,0.586040669,
601,1995,,10,2001,0.525775958,
604,1995,,10,2001,0.517469266,
605,1995,,10,2001,0.468351842,
606,1995,,10,2001,0.540790155,
609,1995,,10,2001,0.563772062,
610,1995,,10,2001,0.532231795,
615,1995,,10,2001,0.586040669,
616,1995,,10,2001,0.462098968,
619,1995,,10,2001,0.528358963,
623,1995,,10,2001,0.562384361,
624,1995,,10,2001,0.633540081,
625,1995,,10,2001,0.540790155,
627,1995,,10,2001,0.620134728,
628,1995,,10,2001,0.623900047,
630,1995,,10,2001,0.502605878,
632,1995,,10,2001,0.592190432,
633,1995,,10,2001,0.530399475,
636,1995,,10,2001,0.532182514,
637,1995,,10,2001,0.503352184,
639,1995,,10,2001,0.532508111,
644,1995,,10,2001,0.549906926,
649,1995,,10,2001,0.495221158,
678,1995,,10,1978,1.078421561,
680,1995,,10,1978,0.504691743,
691,1995,,10,1994,0.747009593,
707,1995,,10,2010,1.007571883,
709,1995,,10,1987,,
711,1995,,10,1997,,
721,1995,,10,1976,,
722,1995,,10,2006,0.780270691,
724,1995,,10,1998,0.973436985,
728,1995,,10,2003,1.063271115,
729,1995,,10,2003,1.063271115,
730,1995,,10,2003,1.114854175,
731,1995,,10,2003,1.063271115,
732,1995,,10,2003,1.114854175,
733,1995,,10,2003,1.114854175,
734,1995,,10,2003,1.114854175,
736,1995,,10,2003,1.114854175,
743,1995,,10,2008,,
745,1995,,10,2008,1.05325879,
747,1995,,10,1978,0.779359288,
749,1995,,10,1978,0.779359288,
751,1995,,10,2010,0.778102919,
752,1995,,10,2010,0.769747968,
753,1995,,10,2010,0.778102919,
756,1995,,10,2010,0.588721776,
757,1995,,10,2010,0.588721776,
759,1995,,10,2010,0.769747968,
760,1995,,10,2010,0.769747968,
762,1995,,10,2012,0.615929267,
768,1995,,10,2012,0.659019968,
769,1995,,10,2012,0.659019968,
774,1995,,10,2012,0.556973345,
781,1995,,10,2012,0.615929267,
783,1995,,10,2010,0.932930324,
785,1995,,10,2010,1.113830094,
786,1995,,10,2010,0.931771619,
787,1995,,10,2010,1.113830094,
788,1995,,10,2010,0.948264771,
789,1995,,10,2010,,
790,1995,,10,2010,0.834687343,
792,1995,,10,2010,0.922021198,
794,1995,,10,2010,0.770527062,
795,1995,,10,2010,0.770527062,
796,1995,,10,2010,1.018981999,
799,1995,,10,2010,1.003142428,
800,1995,,10,2010,0.922021198,
802,1995,,10,2010,,
803,1995,,10,2010,0.73556239,
804,1995,,10,2010,,
805,1995,,10,2010,0.948264771,
810,1995,,10,2010,0.932930324,
812,1995,,10,2010,0.932930324,
813,1995,,10,2010,0.932930324,
814,1995,,10,2010,1.076872732,
815,1995,,10,2010,0.932930324,
836,1995,,10,2002,0.680047473,
837,1995,,10,2002,0.625602136,
842,1995,,10,2002,0.625602136,
843,1995,,10,2002,0.625602136,
844,1995,,10,2002,0.625602136,
845,1995,,10,2002,0.625602136,
846,1995,,10,2002,0.625602136,
847,1995,,10,2002,0.625602136,
849,1995,,10,2002,0.625602136,
856,1995,,10,1997,,
857,1995,,10,2012,0.766029587,
860,1995,,10,2005,0.49282995,
861,1995,,10,2005,0.601505918,
867,1995,,10,2011,0.615970208,
875,1995,,10,2011,0.760654782,
878,1995,,10,2011,0.849798349,
879,1995,,10,2011,0.849798349,
880,1995,,10,2011,0.704199411,
881,1995,,10,2011,0.704199411,
882,1995,,10,2011,0.704199411,
883,1995,,10,2011,0.713156479,
884,1995,,10,2011,0.855450883,
886,1995,,10,2011,0.713156479,
888,1995,,10,2011,0.713156479,
889,1995,,10,2011,0.713156479,
896,1995,,10,2015,,
897,1995,,10,2015,,
899,1995,,10,2011,0.778102919,
900,1995,,10,2011,0.622399522,
904,1995,,10,2005,0.95300367,
909,1995,,10,2005,0.674310517,
910,1995,,10,2005,1.049023241,
912,1995,,10,2005,0.95300367,
913,1995,,10,2005,1.049023241,
916,1995,,10,2005,0.933064727,
917,1995,,10,2005,1.107469419,
918,1995,,10,2005,1.107469419,
922,1995,,10,2005,1.049023241,
932,1995,,10,2015,0.678303104,
934,1995,,10,2015,0.678303104,
935,1995,,10,2015,0.678303104,
936,1995,,10,2015,0.845719973,
940,1995,,10,2018,,
944,1995,,10,2012,,
945,1995,,10,1999,,
947,1995,,10,1999,0.307815475,
960,1995,,10,1999,0.481372929,
962,1995,,10,1999,0.352967462,
963,1995,,10,1999,,
968,1995,,10,2012,0.307815475,
1095,1995,,10,2011,0.452272484,
1098,1995,,10,2011,0.709859927,
1100,1995,,10,2012,0.587161107,
1101,1995,,10,2012,,
1103,1995,,10,2012,0.752563219,
1111,1995,,10,2012,0.752563219,
1115,1995,,10,2012,0.752563219,
1182,1995,,10,1994,0.41212466,
1185,1995,,10,2007,,
1190,1995,,10,2018,0.601729155,
1191,1995,,10,2018,0.426449198,
1196,1995,,10,1984,0.974753304,
1197,1995,,10,1992,0.446239599,
1198,1995,,10,1990,0.563163425,
1199,1995,,10,2004,0.366320526,
1200,1995,,10,1999,,
1202,1995,,10,1987,0.942778139,
1203,1995,,10,1985,1.352307642,
1204,1995,,10,1994,0.714903823,
1208,1995,,10,2000,,
1210,1995,,10,1996,0.873681966,
1211,1995,,10,2001,0.90648887,
1213,1995,,10,2003,0.737180148,
1215,1995,,10,1985,1.08170888,
1218,1995,,10,1985,0.992202122,
1223,1995,,10,1984,1.060939875,
1224,1995,,10,1987,0.512677036,
1226,1995,,10,1985,0.594456589,
1229,1995,,10,1986,0.847473184,
1232,1995,,10,1996,0.611174063,
1236,1995,,10,1989,0.796149022,
1239,1995,,10,1998,0.706815949,
1242,1995,,10,2004,0.611174063,
1243,1995,,10,2004,0.486337017,
1245,1995,,10,2002,0.503352184,
1247,1995,,10,2002,0.562384361,
1248,1995,,10,2002,0.581091747,
1249,1995,,10,2002,0.592190432,
1250,1995,,10,2002,0.503352184,
1251,1995,,10,2002,0.528358963,
1252,1995,,10,2002,0.528358963,
1253,1995,,10,2002,0.555981,
1254,1995,,10,2002,0.586040669,
1255,1995,,10,2002,0.584586638,
1260,1995,,10,1982,,
1261,1995,,10,1978,,
1263,1995,,10,1997,1.063271115,
1264,1995,,10,1998,,
1265,1995,,10,2005,0.913300558,
1267,1995,,10,2005,0.932930324,
1268,1995,,10,2005,0.932930324,
1269,1995,,10,2005,0.405037433,
1270,1995,,10,2005,0.73556239,
1271,1995,,10,2005,0.73556239,
1272,1995,,10,2005,0.706693221,
1273,1995,,10,2005,0.834687343,
1274,1995,,10,2005,0.834687343,
1275,1995,,10,2005,0.834687343,
1276,1995,,10,2005,0.871425641,
1282,1995,,10,1991,0.758603596,
1285,1995,,10,1995,0.444907887,
1286,1995,,10,1995,0.444907887,
1288,1995,,10,1970,0.815586073,
1305,1995,,10,1998,0.873681966,
1308,1995,,10,1998,0.891847842,
1313,1995,,10,1998,0.976391691,
1316,1995,,10,1988,,
1317,1995,,10,2004,0.938918722,
1318,1995,,10,2004,,
1320,1995,,10,1986,0.898140722,
1321,1995,,10,1986,1.105980005,
1322,1995,,10,1986,1.0859174,
1323,1995,,10,2005,0.805397913,
1324,1995,,10,2012,0.805397913,
1325,1995,,10,1995,1.0859174,
1327,1995,,10,1995,0.566698665,
1328,1995,,10,2005,1.0859174,
1330,1995,,10,2005,0.566698665,
1331,1995,,10,2013,0.707835058,
1337,1995,,10,1990,1.113606306,
1350,1995,,10,2012,0.92899165,
1351,1995,,10,2012,0.694605419,
1355,1995,,10,2002,0.612757133,
1357,1995,,10,2002,0.778035882,
1358,1995,,10,2013,0.778035882,
1359,1995,,10,1993,0.66474168,
1360,1995,,10,1993,0.66474168,
1365,1995,,10,2014,0.603100638,
1376,1995,,10,2001,1.047612343,
1377,1995,,10,2001,,
1378,1995,,10,2005,1.047612343,
1379,1995,,10,2006,,
1380,1995,,10,2005,0.794017839,
1382,1995,,10,2005,0.529482397,
1383,1995,,10,2005,0.529482397,
1389,1995,,10,1994,0.618784649,
1391,1995,,10,1994,0.651726116,
1400,1995,,10,2004,1.094422289,
1405,1995,,10,1994,,
1406,1995,,10,1994,0.563886326,
1407,1995,,10,1994,,
1408,1995,,10,1994,0.563886326,
1409,1995,,10,1994,,
1410,1995,,10,1994,0.563886326,
1418,1995,,10,1993,1.040486564,
1421,1995,,10,1993,,
1425,1995,,10,1993,1.167268353,
1426,1995,,10,1993,1.167268353,
1429,1995,,10,2003,0.963630935,
1430,1995,,10,2003,0.963630935,
1431,1995,,10,2003,0.963630935,
1437,1995,,10,1989,0.876564426,
1441,1995,,10,1989,0.858961661,
1449,1995,,10,1989,0.465299646,
1454,1995,,10,1989,0.972093149,
1455,1995,,10,1989,0.984183427,
1460,1995,,10,1989,0.723081853,
1461,1995,,10,1989,0.736040565,
1473,1995,,10,2012,0.608073273,
1475,1995,,10,2000,0.808941364,
1478,1995,,10,1994,0.603753048,
1484,1995,,10,1994,0.759387216,
1485,1995,,10,1994,0.795556628,
1489,1995,,10,1994,0.619593366,
1490,1995,,10,1994,0.608001623,
1492,1995,,10,1994,0.722059578,
1493,1995,,10,1994,0.812975128,
1501,1995,,10,1994,0.606053116,
1503,1995,,10,1994,0.749134285,
1506,1995,,10,1994,0.706523603,
1508,1995,,10,1994,0.518202368,
1511,1995,,10,1994,0.502822537,
1526,1995,,10,1990,0.660983103,
1527,1995,,10,1990,0.769933349,
1528,1995,,10,1990,,
1529,1995,,10,1990,,
1530,1995,,10,1990,,
1531,1995,,10,1990,0.895094742,
1537,1995,,10,2004,0.976391691,
1538,1995,,10,2004,0.891847842,
1540,1995,,10,2004,0.891847842,
1544,1995,,10,2004,0.873681966,
1546,1995,,10,2004,0.976391691,
1547,1995,,10,2004,0.976391691,
1548,1995,,10,2004,0.976391691,
1555,1995,,10,2000,,
1558,1995,,10,2000,,
1559,1995,,10,2005,0.618784649,
1563,1995,,10,2004,1.007602406,
1580,1995,,10,1992,0.681883845,
1595,1995,,10,2003,0.90648887,
1598,1995,,10,2007,0.794017839,
1599,1995,,10,2007,0.794017839,
1600,1995,,10,2017,0.553993612,
1606,1995,,10,2015,0.706086568,
811,1995,3,10,2010,0.932930324,
1266,1995,3,10,2005,0.932930324,
1281,1995,3,10,2005,0.755489437,
39,1995,4,10,2010,0.429816101,
73,1995,4,10,2010,0.48463559,
79,1995,4,10,2010,,
81,1995,4,10,2010,,
82,1995,4,10,2010,,
149,1995,4,10,2010,0.429816101,
264,1995,4,10,2002,0.714310726,
295,1995,4,10,2002,0.615299968,
314,1995,4,10,2002,0.621812629,
396,1995,4,10,2005,0.658036772,
400,1995,4,10,1975,0.919247425,
403,1995,4,10,1996,0.692656914,
406,1995,4,10,2005,1.049023241,
411,1995,4,10,1999,1.061732412,
414,1995,4,10,1978,0.742239448,
443,1995,4,10,2005,1.049023241,
445,1995,4,10,2005,1.057113563,
446,1995,4,10,2005,1.057113563,
453,1995,4,10,2005,0.74485896,
458,1995,4,10,1994,0.563886326,
467,1995,4,10,2005,1.049023241,
468,1995,4,10,2005,1.049023241,
481,1995,4,10,1997,0.706815949,
500,1995,4,10,1997,0.688525759,
509,1995,4,10,1997,0.692656914,
510,1995,4,10,1997,0.692656914,
512,1995,4,10,1997,0.692656914,
513,1995,4,10,1997,0.692656914,
514,1995,4,10,1997,0.688525759,
516,1995,4,10,1997,0.688525759,
518,1995,4,10,1997,0.692656914,
522,1995,4,10,1997,0.692656914,
548,1995,4,10,1997,0.692656914,
570,1995,4,10,1997,0.692656914,
572,1995,4,10,1997,0.706815949,
574,1995,4,10,1997,0.658986363,
575,1995,4,10,1997,0.706815949,
580,1995,4,10,1997,0.758447008,
652,1995,4,10,2010,,
653,1995,4,10,2010,,
662,1995,4,10,1988,0.662568077,
663,1995,4,10,1988,,
665,1995,4,10,1988,,
669,1995,4,10,1988,0.584045464,
672,1995,4,10,1988,,
673,1995,4,10,1988,,
677,1995,4,10,1978,0.947923266,
681,1995,4,10,1978,1.001665544,
683,1995,4,10,1978,1.001665544,
685,1995,4,10,2003,0.987755405,
686,1995,4,10,2003,0.975153089,
687,1995,4,10,2003,0.92937193,
692,1995,4,10,1999,0.747009593,
713,1995,4,10,1984,,
718,1995,4,10,2005,0.794017839,
723,1995,4,10,1998,1.051465613,
725,1995,4,10,1998,0.991763039,
726,1995,4,10,2000,0.895984721,
755,1995,4,10,2010,0.778102919,
