system:index,Biome_Type,Bulk_Density,Carbon_Content,Clay_Content,Human_Footprint,Max_DEF,Max_VPD,Pre_NDVI,Ref_ID,Sand_Content,TWI,aspect,dNBR,def,elevation,esa_lc_2021,event_start,gfc_lossyear,pdsi,pr,slope,soil,tmmx,vpd,.geo
000000000000000002ce,1.0,94.0,13.0,30.0,0.2158174067735672,176.0,85.0,0.7100589224829124,795,43.0,17.233015219615265,345.93193118178317,-0.012941704765617845,3.8020833333333335,131.0,10,2010,,-60.375,213.57291666666666,0.0796806737780571,402.4583333333333,311.3229166666667,69.64583333333333,"{""type"":""Point"",""coordinates"":[-73.43000134706207,-3.950001027072909]}"
000000000000000002cf,1.0,94.0,13.0,30.0,0.2158174067735672,176.0,85.0,0.7100589224829124,796,43.0,17.233015219615265,345.93193118178317,-0.012941704765617845,3.8020833333333335,131.0,10,2010,,-60.375,213.57291666666666,0.0796806737780571,402.4583333333333,311.3229166666667,69.64583333333333,"{""type"":""Point"",""coordinates"":[-73.44000311072494,-3.95000102707291]}"
000000000000000002d0,1.0,113.0,4.0,29.0,0.042543087154626846,541.0,83.0,0.6812896880129465,799,45.0,17.33548883049223,78.31149543821502,0.1331828613544639,9.739583333333334,270.0,10,2010,,143.38541666666666,279.6979166666667,0.28613191843032837,286.34375,297.8854166666667,57.260416666666664,"{""type"":""Point"",""coordinates"":[-76.4700024084509,-0.6999986015720409]}"
000000000000000002d1,2.0,124.0,5.0,23.0,0.032407134771347046,1094.0,183.0,0.7243002156380696,800,56.0,17.113738845057224,250.86544380612975,-0.018636114609702825,307.2083333333333,239.0,10,2010,,-218.98958333333334,96.90625,0.5599967241287231,1158.7395833333333,318.7604166666667,88.66666666666667,"{""type"":""Point"",""coordinates"":[-60.829999764159005,-14.579998519169896]}"
000000000000000002d3,1.0,110.0,5.0,27.0,0.2125774472951889,91.0,74.0,0.7680515751157224,802,46.0,20.054144945346216,327.98981287189133,0.009360584793181692,1.875,402.0,10,2010,,223.90625,388.4583333333333,0.2734476327896118,473.8958333333333,287.4895833333333,46.510416666666664,"{""type"":""Point"",""coordinates"":[-77.61000280647171,-1.0799987342456452]}"
000000000000000002d4,1.0,115.0,5.0,34.0,0.02161211334168911,764.0,134.0,0.5100612165383348,803,42.0,18.397288053481986,150.93443294055598,-0.012322422989254123,151.42708333333334,42.0,10,2010,,-129.28125,188.21875,0.09948030859231949,2848.5833333333335,314.5833333333333,60.552083333333336,"{""type"":""Point"",""coordinates"":[-51.459997079431055,-1.7200001311435718]}"
000000000000000002d5,1.0,96.0,10.0,30.0,0.0435057133436203,417.0,86.0,0.6737100954425634,804,41.0,22.04142664830575,90.0,-0.05293395991667338,6.885416666666667,231.0,10,2010,,115.09375,259.4375,0.10628123581409454,299.34375,300.1770833333333,58.8125,"{""type"":""Point"",""coordinates"":[-76.13999771678853,-0.6299996332350475]}"
000000000000000002d6,1.0,110.0,4.0,33.0,0.044310588389635086,584.0,144.0,0.8123770774860293,805,44.0,17.647494178529044,198.70184881994507,0.02310343444694063,132.69791666666666,137.0,10,2010,,160.13541666666666,159.0,0.2141973376274109,3021.28125,321.25,83.83333333333333,"{""type"":""Point"",""coordinates"":[-65.62999909314082,-10.029998690749524]}"
000000000000000002db,1.0,115.0,4.0,25.0,0.09108578413724899,348.0,146.0,0.7039041341128228,810,45.0,18.13131282214294,270.0,-0.03775643364220849,38.78125,220.0,10,2010,,64.52083333333333,206.35416666666666,0.3269983232021332,2394.8541666666665,306.5833333333333,83.61458333333333,"{""type"":""Point"",""coordinates"":[-69.26999449677606,-12.830002015239794]}"
000000000000000002dd,1.0,116.0,5.0,24.0,0.08057431876659393,339.0,146.0,0.6964783262906798,812,42.0,22.52328082230169,301.35694020871654,-0.027987141886760658,37.104166666666664,206.0,10,2010,,62.979166666666664,211.03125,0.09283194690942764,2387.3958333333335,306.5520833333333,83.82291666666667,"{""type"":""Point"",""coordinates"":[-69.29000248320288,-12.839999319801617]}"
000000000000000002de,1.0,116.0,5.0,24.0,0.08057431876659393,339.0,146.0,0.6964783262906798,813,42.0,22.52328082230169,301.35694020871654,-0.027987141886760658,37.104166666666664,206.0,10,2010,,62.979166666666664,211.03125,0.09283194690942764,2387.3958333333335,306.5520833333333,83.82291666666667,"{""type"":""Point"",""coordinates"":[-69.29000248320288,-12.830002015239792]}"
000000000000000002df,7.0,122.0,3.0,24.0,0.08095111697912216,1826.0,234.0,0.6421337420320976,814,58.0,16.67403375236187,8.567709479978127,0.02353259112747813,686.6458333333334,309.0,10,2010,,-34.927083333333336,63.40625,0.3419598340988159,264.6041666666667,321.0416666666667,130.98958333333334,"{""type"":""Point"",""coordinates"":[-60.810000695934306,-18.52000224168098]}"
000000000000000002e0,1.0,116.0,5.0,24.0,0.08057431876659393,339.0,146.0,0.6964783262906798,815,42.0,22.52328082230169,301.35694020871654,-0.027987141886760658,37.104166666666664,206.0,10,2010,,62.979166666666664,211.03125,0.09283194690942764,2387.3958333333335,306.5520833333333,83.82291666666667,"{""type"":""Point"",""coordinates"":[-69.28000071954001,-12.839999319801619]}"
000000000000000002f4,12.0,127.0,6.0,20.0,0.19920310378074646,1900.0,205.0,0.4511552170171683,836,49.0,12.506981019749524,104.83325565214457,0.11568794704805233,866.9583333333334,1331.0,10,2002,,-177.17708333333334,44.958333333333336,5.081358909606934,152.1875,202.78125,104.53125,"{""type"":""Point"",""coordinates"":[-116.58399968053213,33.10800038814076]}"
000000000000000002f5,12.0,138.0,5.0,18.0,0.11321541666984558,1869.0,198.0,0.3820157403817948,837,56.0,13.50653222870467,25.110637406768127,0.061920878294914716,857.8125,1662.0,10,2002,,-200.27083333333334,42.28125,6.238381385803223,161.59375,188.09375,97.61458333333333,"{""type"":""Point"",""coordinates"":[-116.450498654093,32.88529950422851]}"
000000000000000002fa,12.0,134.0,5.0,17.0,0.058254092931747437,1789.0,177.0,0.45752731573232,842,60.0,14.012174400538504,313.20671152406675,0.04172410758340303,799.2083333333334,1750.0,10,2002,,-197.98958333333334,44.635416666666664,1.467301368713379,194.39583333333334,173.3125,87.91666666666667,"{""type"":""Point"",""coordinates"":[-116.45269699091236,32.86570175509861]}"
000000000000000002fb,12.0,133.0,5.0,17.0,0.05952311307191849,1796.0,181.0,0.48254711969936454,843,56.0,13.787060481589116,263.19478296405265,0.02628229864962628,806.6145833333334,1645.0,10,2002,,-192.05208333333334,45.15625,4.232073783874512,168.4375,184.59375,90.91666666666667,"{""type"":""Point"",""coordinates"":[-116.46559717025995,32.863699618725626]}"
000000000000000002fc,12.0,133.0,5.0,17.0,0.05952311307191849,1796.0,181.0,0.48254711969936454,844,56.0,13.787060481589116,263.19478296405265,0.02628229864962628,806.6145833333334,1645.0,10,2002,,-192.05208333333334,45.15625,4.232073783874512,168.4375,184.59375,90.91666666666667,"{""type"":""Point"",""coordinates"":[-116.467099887315,32.86819885168855]}"
000000000000000002fd,12.0,133.0,5.0,17.0,0.05952311307191849,1796.0,181.0,0.48254711969936454,845,56.0,13.787060481589116,263.19478296405265,0.02628229864962628,806.6145833333334,1645.0,10,2002,,-192.05208333333334,45.15625,4.232073783874512,168.4375,184.59375,90.91666666666667,"{""type"":""Point"",""coordinates"":[-116.46479899117139,32.87090106692693]}"
000000000000000002fe,12.0,133.0,5.0,17.0,0.05952311307191849,1796.0,181.0,0.48254711969936454,846,56.0,13.787060481589116,263.19478296405265,0.02628229864962628,806.6145833333334,1645.0,10,2002,,-192.05208333333334,45.15625,4.232073783874512,168.4375,184.59375,90.91666666666667,"{""type"":""Point"",""coordinates"":[-116.46810318505204,32.874499561477066]}"
000000000000000002ff,12.0,134.0,5.0,17.0,0.058254092931747437,1789.0,177.0,0.45752731573232,847,60.0,14.012174400538504,313.20671152406675,0.04172410758340303,799.2083333333334,1750.0,10,2002,,-197.98958333333334,44.635416666666664,1.467301368713379,194.39583333333334,173.3125,87.91666666666667,"{""type"":""Point"",""coordinates"":[-116.45169815227639,32.87799995580403]}"
00000000000000000301,12.0,132.0,5.0,17.0,0.03024270012974739,1823.0,186.0,0.47104458476450967,849,57.0,15.38280849862457,274.60338511168004,0.08564923267418723,820.9791666666666,1675.0,10,2002,,-191.04166666666666,46.635416666666664,1.6848217248916626,145.32291666666666,183.59375,93.11458333333333,"{""type"":""Point"",""coordinates"":[-116.46800062572775,32.88990129651566]}"
00000000000000000308,1.0,102.0,8.0,33.0,0.09496001899242401,930.0,88.0,0.6629316155783782,856,45.0,13.984144050046911,189.966471772321,0.015604487322766758,28.59375,86.0,10,1997,,-2.03125,264.7395833333333,1.9023233652114868,618.59375,306.3958333333333,72.125,"{""type"":""Point"",""coordinates"":[114.00915420463453,4.199434221800564]}"
00000000000000000309,8.0,147.0,4.0,18.0,0.3281731605529785,927.0,151.0,0.6884027010560682,857,22.0,20.268780063457974,134.78263580456462,0.009141598655188932,117.69791666666667,212.0,10,2012,,156.98958333333334,94.89583333333333,0.19201436638832092,894.34375,191.25,68.54166666666667,"{""type"":""Point"",""coordinates"":[-92.19999863020344,38.74409900104789]}"
0000000000000000030b,8.0,100.0,12.0,19.0,0.18677538633346558,1618.0,157.0,0.446837249654339,860,43.0,15.160140730801864,302.7189791729913,-0.05727984504086925,398.2708333333333,1268.0,10,2005,,-210.46875,29.09375,1.3939151763916016,79.5625,83.64583333333333,58.020833333333336,"{""type"":""Point"",""coordinates"":[118.73000448991769,44.20000088128422]}"
0000000000000000030c,4.0,121.0,7.0,18.0,0.2868598699569702,1467.0,146.0,0.34061240946079446,861,46.0,16.32672564440753,68.92188602952548,-0.10688881046311742,376.0625,1508.0,10,2005,,-255.36458333333334,31.229166666666668,2.2017598152160645,42.9375,85.03125,55.0625,"{""type"":""Point"",""coordinates"":[117.60999870102057,42.860000882814255]}"
0000000000000000030f,8.0,156.0,4.0,33.0,0.19754111766815186,1986.0,268.0,0.43118307274583084,867,30.0,17.243965334220757,107.6268950492053,0.11911453907044253,601.8541666666666,242.0,10,2011,,134.97916666666666,74.4375,0.3190459907054901,477.5416666666667,260.46875,109.11458333333333,"{""type"":""Point"",""coordinates"":[-97.66086348991224,30.91694973991327]}"
00000000000000000310,8.0,147.0,5.0,28.0,0.36602115631103516,1924.0,234.0,0.5550725326792376,875,41.0,14.82928882533895,337.4359031212048,0.07018887559862269,549.5104166666666,318.0,10,2011,,126.125,77.875,0.7846189141273499,794.5520833333334,265.2708333333333,110.07291666666667,"{""type"":""Point"",""coordinates"":[-98.1206280222299,29.940741041787636]}"
00000000000000000312,8.0,148.0,5.0,30.0,0.17450666427612305,2159.0,241.0,0.46667379617066146,878,42.0,14.818529315140653,191.38940063199826,0.08924739077189134,771.84375,634.0,10,2011,,35.364583333333336,60.145833333333336,0.4533407688140869,263.8125,261.0833333333333,117.08333333333333,"{""type"":""Point"",""coordinates"":[-99.14466949735586,30.304666115163574]}"
00000000000000000313,8.0,148.0,5.0,30.0,0.17450666427612305,2159.0,241.0,0.46667379617066146,879,42.0,14.818529315140653,191.38940063199826,0.08924739077189134,771.84375,634.0,10,2011,,35.364583333333336,60.145833333333336,0.4533407688140869,263.8125,261.0833333333333,117.08333333333333,"{""type"":""Point"",""coordinates"":[-99.14489691150958,30.30466165606251]}"
00000000000000000314,8.0,147.0,5.0,30.0,0.06863940507173538,2215.0,246.0,0.3687643657455861,880,39.0,15.647844991045558,52.27776548425094,0.0018984934437718676,896.7916666666666,672.0,10,2011,,23.416666666666668,52.072916666666664,0.5368723273277283,99.0625,266.59375,127.44791666666667,"{""type"":""Point"",""coordinates"":[-99.98427363470918,30.15185718116303]}"
00000000000000000315,8.0,147.0,5.0,30.0,0.06863940507173538,2215.0,246.0,0.3687643657455861,881,39.0,15.647844991045558,52.27776548425094,0.0018984934437718676,896.7916666666666,672.0,10,2011,,23.416666666666668,52.072916666666664,0.5368723273277283,99.0625,266.59375,127.44791666666667,"{""type"":""Point"",""coordinates"":[-99.98429593021444,30.15159409420088]}"
00000000000000000316,8.0,147.0,5.0,30.0,0.06863940507173538,2215.0,246.0,0.3687643657455861,882,39.0,15.647844991045558,52.27776548425094,0.0018984934437718676,896.7916666666666,672.0,10,2011,,23.416666666666668,52.072916666666664,0.5368723273277283,99.0625,266.59375,127.44791666666667,"{""type"":""Point"",""coordinates"":[-99.98756891038767,30.152240663853625]}"
00000000000000000317,8.0,148.0,5.0,29.0,0.06810938566923141,2199.0,254.0,0.37606892648497686,883,37.0,17.82794724553073,65.83877023650736,-0.006980854765634328,955.0729166666666,612.0,10,2011,,5.520833333333333,47.708333333333336,0.3540595769882202,57.854166666666664,271.4270833333333,133.28125,"{""type"":""Point"",""coordinates"":[-100.44574154362923,29.834556468401924]}"
00000000000000000318,4.0,160.0,2.0,22.0,0.28511902689933777,1616.0,211.0,0.5619955660782059,884,50.0,25.050993821557707,220.38371288912356,0.07970376760788789,353.5833333333333,66.0,10,2011,,107.17708333333333,94.63541666666667,0.19025291502475739,1077.9791666666667,268.6354166666667,99.29166666666667,"{""type"":""Point"",""coordinates"":[-96.29080915034206,30.468471192361896]}"
00000000000000000319,8.0,142.0,5.0,29.0,0.07334767282009125,2177.0,253.0,0.4228298602247878,886,39.0,16.223633836513397,262.63193985764656,0.004220725658868996,966.625,609.0,10,2011,,9.427083333333334,46.708333333333336,0.5273407697677612,60.458333333333336,271.90625,134.11458333333334,"{""type"":""Point"",""coordinates"":[-100.53159707531228,29.737807352845316]}"
0000000000000000031a,8.0,146.0,5.0,28.0,0.07549542188644409,2213.0,260.0,0.42916454699103207,888,39.0,17.377529965122537,103.32167008427193,0.022927964167703457,999.9166666666666,598.0,10,2011,,9.0,45.229166666666664,0.3773624300956726,53.083333333333336,274.90625,138.80208333333334,"{""type"":""Point"",""coordinates"":[-100.58029491791696,29.739350201809803]}"
0000000000000000031b,8.0,146.0,5.0,28.0,0.07549542188644409,2213.0,260.0,0.42916454699103207,889,39.0,17.377529965122537,103.32167008427193,0.022927964167703457,999.9166666666666,598.0,10,2011,,9.0,45.229166666666664,0.3773624300956726,53.083333333333336,274.90625,138.80208333333334,"{""type"":""Point"",""coordinates"":[-100.58022357230011,29.737526429478947]}"
0000000000000000031e,2.0,112.0,6.0,31.0,0.1077580526471138,1997.0,182.0,0.645406912067146,896,42.0,14.133280770005257,101.19619384210607,0.07974310438274651,522.8958333333334,253.0,10,2015,,14.083333333333334,163.61458333333334,1.2934739589691162,1681.6041666666667,324.8020833333333,99.36458333333333,"{""type"":""Point"",""coordinates"":[-85.57414902927134,10.865036708624123]}"
0000000000000000031f,2.0,112.0,6.0,31.0,0.1077580526471138,1997.0,182.0,0.645406912067146,897,42.0,14.133280770005257,101.19619384210607,0.07974310438274651,522.8958333333334,253.0,10,2015,,14.083333333333334,163.61458333333334,1.2934739589691162,1681.6041666666667,324.8020833333333,99.36458333333333,"{""type"":""Point"",""coordinates"":[-85.57554472790108,10.86153185519611]}"
00000000000000000321,8.0,150.0,5.0,28.0,0.10964591801166534,2179.0,277.0,0.4741051953015372,899,40.0,14.716841244305012,2.7844976589004258,0.07954031323337393,763.4791666666666,427.0,10,2011,,71.01041666666667,62.072916666666664,0.6964061856269836,237.02083333333334,263.5520833333333,116.46875,"{""type"":""Point"",""coordinates"":[-98.50267042318598,31.04865820772891]}"
00000000000000000322,8.0,152.0,4.0,32.0,0.11925272643566132,2424.0,281.0,0.3914547879980014,900,34.0,20.79391917355913,153.68663860643014,0.0783960613213341,971.65625,624.0,10,2011,,16.40625,50.760416666666664,0.3556748330593109,106.0,268.75,131.27083333333334,"{""type"":""Point"",""coordinates"":[-99.92402672037606,30.930759575875793]}"
00000000000000000326,12.0,114.0,8.0,25.0,0.14090129733085632,1340.0,134.0,0.5308967085793798,904,36.0,14.639927956897647,189.717271584529,-0.006014564725984328,296.5104166666667,1184.0,10,2005,,-349.78125,63.458333333333336,1.7735947370529175,552.875,144.40625,58.020833333333336,"{""type"":""Point"",""coordinates"":[1.529997835256243,42.09200099017716]}"
0000000000000000032b,12.0,120.0,7.0,22.0,0.35813161730766296,1438.0,142.0,0.6581756656903485,909,39.0,13.636083714398637,116.38857937084555,0.04194282461527171,335.53125,650.0,10,2005,,-390.96875,56.479166666666664,1.608150601387024,771.78125,164.42708333333334,61.520833333333336,"{""type"":""Point"",""coordinates"":[2.357999391668501,41.92699641479546]}"
0000000000000000032c,4.0,115.0,9.0,21.0,0.190831258893013,1379.0,140.0,0.6080123862590338,910,42.0,17.96417155220209,279.25225473977343,0.0745183900362934,311.1354166666667,1340.0,10,2005,,-343.25,64.55208333333333,9.408734321594238,594.3541666666666,145.76041666666666,60.072916666666664,"{""type"":""Point"",""coordinates"":[1.087998361535527,42.34799798165549]}"
0000000000000000032e,12.0,114.0,8.0,25.0,0.14090129733085632,1340.0,134.0,0.5308967085793798,912,36.0,14.639927956897647,189.717271584529,-0.006014564725984328,296.5104166666667,1184.0,10,2005,,-349.78125,63.458333333333336,1.7735947370529175,552.875,144.40625,58.020833333333336,"{""type"":""Point"",""coordinates"":[1.543000573928091,42.10499926974796]}"
0000000000000000032f,4.0,113.0,9.0,21.0,0.3102048933506012,1453.0,145.0,0.618351985957813,913,42.0,16.90751034010586,174.92694177613183,0.0951748437591195,335.625,857.0,10,2005,,-356.28125,60.375,3.100764036178589,536.8125,156.48958333333334,63.5,"{""type"":""Point"",""coordinates"":[1.0499979023580615,42.353001093037456]}"
00000000000000000332,4.0,102.0,12.0,20.0,0.31797629594802856,1046.0,105.0,0.4794186470067727,916,41.0,14.32034191909249,55.601219178311226,0.0032685439798242344,193.92708333333334,1641.0,10,2005,,-321.0,79.05208333333333,8.287152290344238,818.6458333333334,112.02083333333333,44.5625,"{""type"":""Point"",""coordinates"":[1.5730014058156752,42.21999948591633]}"
00000000000000000333,4.0,102.0,10.0,22.0,0.1534765660762787,1079.0,114.0,0.3832608135297907,917,40.0,12.907124672459728,359.2637554658206,0.05260687722313745,208.22916666666666,1672.0,10,2005,,-358.0729166666667,77.13541666666667,9.07344913482666,941.3645833333334,114.13541666666667,47.104166666666664,"{""type"":""Point"",""coordinates"":[1.6420015355166966,42.31800160886896]}"
00000000000000000334,4.0,101.0,12.0,20.0,0.1907251924276352,1081.0,116.0,0.34567949110061896,918,41.0,13.734366339330393,11.797841202220422,0.0849775894610802,208.875,1567.0,10,2005,,-372.6041666666667,75.23958333333333,8.436450004577637,948.1145833333334,118.13541666666667,47.791666666666664,"{""type"":""Point"",""coordinates"":[1.6530021378155477,42.312998497486994]}"
00000000000000000338,4.0,112.0,10.0,24.0,0.36772000789642334,1583.0,161.0,0.5298576968102038,922,37.0,12.508008576229521,181.75797761095498,0.039423135751377514,370.9270833333333,836.0,10,2005,,-352.2291666666667,58.385416666666664,6.773076057434082,494.8958333333333,157.94791666666666,67.41666666666667,"{""type"":""Point"",""coordinates"":[1.3230019052542317,42.24299952914999]}"
00000000000000000342,12.0,147.0,2.0,20.0,0.5376766324043274,2111.0,239.0,0.3345564904931294,932,48.0,22.05096540050155,182.69031556007474,-0.02737888369319444,633.4166666666666,819.0,10,2015,,-185.67708333333334,32.229166666666664,0.551288366317749,238.66666666666666,184.32291666666666,78.875,"{""type"":""Point"",""coordinates"":[-3.7691666429514648,41.701388196996355]}"
00000000000000000343,12.0,141.0,3.0,20.0,0.40717813372612,2112.0,241.0,0.30601896599931067,934,44.0,18.435794635800146,286.61712597456483,-0.04734771108258473,623.7916666666666,857.0,10,2015,,-201.08333333333334,33.40625,0.4729648232460022,269.6666666666667,182.52083333333334,79.0625,"{""type"":""Point"",""coordinates"":[-3.723888930854775,41.727777157030644]}"
00000000000000000344,12.0,146.0,2.0,21.0,0.716192901134491,2123.0,244.0,0.31161669419844346,935,47.0,22.02398780363295,196.67597846666408,-0.03766804718363709,638.2604166666666,826.0,10,2015,,-197.85416666666666,32.177083333333336,0.7664547562599182,245.92708333333334,185.38541666666666,80.39583333333333,"{""type"":""Point"",""coordinates"":[-3.723888930854776,41.70027788083405]}"
00000000000000000345,12.0,121.0,7.0,24.0,0.33243870735168457,1790.0,182.0,0.4851857212109319,936,37.0,15.779404415804814,259.52709370636455,-0.017930436545684436,364.8333333333333,691.0,10,2015,,-275.4791666666667,55.083333333333336,4.297190189361572,711.3541666666666,175.47916666666666,64.27083333333333,"{""type"":""Point"",""coordinates"":[-3.4294455700936366,42.70222005113912]}"
00000000000000000348,12.0,111.0,11.0,31.0,0.42185020446777344,1889.0,164.0,0.4671756320095794,940,36.0,13.520898434606206,267.67129225251824,-0.032497542700895166,557.0277777777778,139.0,10,2018,,-169.68055555555554,57.736111111111114,1.188702940940857,382.56944444444446,215.36111111111111,85.27777777777777,"{""type"":""Point"",""coordinates"":[16.678999944351098,42.9609995216748]}"
0000000000000000034c,12.0,131.0,6.0,30.0,0.6511452198028564,1279.0,176.0,0.6072713628744842,944,33.0,15.310215927531466,247.2322931779632,0.030563937867773283,113.11458333333333,112.0,10,2012,,-39.989583333333336,112.89583333333333,4.4100799560546875,614.4479166666666,181.67708333333334,67.04166666666667,"{""type"":""Point"",""coordinates"":[13.86166855316714,45.62999891631588]}"
0000000000000000034d,12.0,157.0,2.0,27.0,0.7481282949447632,1958.0,131.0,0.22727028307615746,945,41.0,16.6450748339884,260.69922398624004,0.032778309368659386,993.71875,29.0,10,1999,,-225.42708333333334,29.65625,0.29889383912086487,229.10416666666666,253.125,93.95833333333333,"{""type"":""Point"",""coordinates"":[34.56463709286571,31.59356481556104]}"
0000000000000000034e,13.0,151.0,2.0,27.0,0.5657646656036377,2212.0,208.0,0.14737762308553543,947,40.0,16.889256790386558,180.8712094138538,0.02377516372432499,1178.0104166666667,424.0,10,1999,,-292.8645833333333,19.729166666666668,1.4876877069473267,91.05208333333333,252.38541666666666,126.11458333333333,"{""type"":""Point"",""coordinates"":[34.91811003337236,31.333380728193525]}"
00000000000000000352,12.0,152.0,2.0,34.0,0.689478874206543,2018.0,174.0,0.27948764847058516,960,36.0,17.098590197548326,135.70685117844238,0.005905444732491966,881.5833333333334,121.0,10,1999,,-150.09375,41.177083333333336,0.3779313266277313,545.1145833333334,255.53125,109.4375,"{""type"":""Point"",""coordinates"":[35.41665982665288,32.65840260622497]}"
00000000000000000353,12.0,154.0,2.0,28.0,0.77736496925354,1958.0,142.0,0.24517506396389277,962,42.0,15.652514759996563,296.4167878383488,0.017583295037345847,988.6354166666666,85.0,10,1999,,-227.65625,29.927083333333332,0.6080231070518494,237.88541666666666,253.72916666666666,97.41666666666667,"{""type"":""Point"",""coordinates"":[34.613161030529305,31.592409908388202]}"
00000000000000000354,12.0,157.0,2.0,27.0,0.7481282949447632,1958.0,131.0,0.22727028307615746,963,41.0,16.6450748339884,260.69922398624004,0.032778309368659386,993.71875,29.0,10,1999,,-225.42708333333334,29.65625,0.29889383912086487,229.10416666666666,253.125,93.95833333333333,"{""type"":""Point"",""coordinates"":[34.56463709286571,31.59356481556104]}"
00000000000000000355,13.0,158.0,2.0,29.0,0.4878740608692169,2162.0,228.0,0.11326654156686333,968,38.0,15.74171977077712,288.13011415918015,-0.03358984541050212,1148.4375,342.0,10,2012,,-190.29166666666666,23.75,1.0244718790054321,146.86458333333334,261.8229166666667,133.3125,"{""type"":""Point"",""coordinates"":[34.853096340013124,31.419106945946027]}"
000000000000000003b7,3.0,125.0,6.0,35.0,0.2319203019142151,1488.0,170.0,0.7032210134068488,1095,42.0,12.93982794316655,343.8298209544845,-0.024123009668886586,483.8541666666667,1259.0,10,2011,,11.895833333333334,103.23958333333333,5.495594024658203,1089.9583333333333,289.5520833333333,113.42708333333333,"{""type"":""Point"",""coordinates"":[-104.08999538877052,19.270000743365305]}"
000000000000000003ba,3.0,119.0,5.0,34.0,0.5018358826637268,1173.0,125.0,0.5422273850795724,1098,40.0,17.044523363289535,20.870054887529392,0.01813007205181849,368.4166666666667,2115.0,10,2011,,84.96875,75.9375,3.686195135116577,582.4791666666666,229.02083333333334,73.13541666666667,"{""type"":""Point"",""coordinates"":[-97.95999782498163,19.88999861293748]}"
000000000000000003bc,8.0,103.0,8.0,14.0,0.1651333123445511,1877.0,119.0,0.24016444346804533,1100,61.0,12.71571833195115,273.51340415484754,-0.04931661028606507,563.3333333333334,1391.0,10,2012,,-184.48958333333334,65.1875,5.500927448272705,232.97916666666666,133.02083333333334,56.447916666666664,"{""type"":""Point"",""coordinates"":[-71.14250034304854,-40.5923874694991]}"
000000000000000003bd,4.0,85.0,16.0,17.0,0.20531988143920898,1801.0,111.0,0.41342395402150683,1101,58.0,14.995779121425938,119.04009845697007,-0.05146166580598294,489.3541666666667,1319.0,10,2012,,-199.77083333333334,63.947916666666664,4.211840629577637,445.3958333333333,123.1875,51.46875,"{""type"":""Point"",""coordinates"":[-71.28260975724886,-41.26164056930764]}"
000000000000000003bf,12.0,148.0,4.0,17.0,0.12393661588430405,2596.0,359.0,0.5187441964204544,1103,58.0,17.545722616429398,175.99304913899644,0.05746317888505448,1125.40625,665.0,10,2012,,-163.61458333333334,33.427083333333336,5.656978607177734,632.5729166666666,250.71875,163.125,"{""type"":""Point"",""coordinates"":[-118.85299095607279,36.48984505448885]}"
000000000000000003c7,12.0,148.0,4.0,17.0,0.12393661588430405,2596.0,359.0,0.5188882589332093,1111,58.0,17.545722616429398,175.99304913899644,0.05378823648278186,1125.40625,665.0,10,2012,,-163.61458333333334,33.427083333333336,5.656978607177734,632.5729166666666,250.71875,163.125,"{""type"":""Point"",""coordinates"":[-118.86098612426159,36.498143441549324]}"
000000000000000003cb,12.0,148.0,4.0,17.0,0.12393661588430405,2596.0,359.0,0.5187441964204544,1115,58.0,17.545722616429398,175.99304913899644,0.05890862775119576,1125.40625,665.0,10,2012,,-163.61458333333334,33.427083333333336,5.656978607177734,632.5729166666666,250.71875,163.125,"{""type"":""Point"",""coordinates"":[-118.84408167216802,36.49107130727855]}"
0000000000000000040e,6.0,90.0,27.0,14.0,0.010002313181757927,398.0,52.0,,1182,50.0,,,,38.28125,,10,1994,,-169.63541666666666,54.78125,,1428.4791666666667,71.79166666666667,24.583333333333332,"{""type"":""Point"",""coordinates"":[-150.85000631674748,60.810000695934306]}"
00000000000000000411,11.0,81.0,25.0,8.0,1.1500950495246798E-4,592.0,60.0,0.08884958565558874,1185,56.0,,52.786967485688976,0.02649496168390475,37.0,83.0,10,2007,,30.822916666666668,62.21875,1.48534201076545,331.6145833333333,67.42708333333333,25.65625,"{""type"":""Point"",""coordinates"":[-155.67000025485297,58.49000176344327]}"
00000000000000000416,13.0,149.0,3.0,17.0,0.022291015833616257,2376.0,321.0,0.23177348253436425,1190,52.0,16.078241885919205,97.13688421300765,-0.030065831228098375,941.2361111111111,1808.0,10,2018,,-200.97222222222223,21.555555555555557,1.6325925588607788,136.68055555555554,196.36111111111111,124.40277777777777,"{""type"":""Point"",""coordinates"":[-109.73475803502448,37.53461243131123]}"
00000000000000000417,13.0,149.0,4.0,19.0,0.021247679367661476,2373.0,304.0,0.22270882250836016,1191,47.0,15.618928450492822,308.46414257121023,-0.03725129221377532,910.875,2025.0,10,2018,,-229.08333333333334,21.458333333333332,0.2485123872756958,151.40277777777777,182.875,117.93055555555556,"{""type"":""Point"",""coordinates"":[-109.93586795163597,37.37107044107505]}"
0000000000000000041b,4.0,91.0,17.0,20.0,0.1539967954158783,570.0,61.0,,1196,54.0,15.995140547461595,33.202105479512944,,37.729166666666664,792.0,10,1984,,-32.416666666666664,136.22916666666666,3.977100133895874,797.8854166666666,143.17708333333334,36.583333333333336,"{""type"":""Point"",""coordinates"":[176.36358238683403,-39.18720879093092]}"
