NDII_mean,NDVI_mean,Ref_ID,Year,driver_class,esa_lc_2021,event_start,gfc_lossyear
0.3465538024902344,0.6640742421150208,454,2003,,10,2005,
0.3599190413951874,0.7271369099617004,455,2003,,10,1994,
0.3955398201942444,0.6408297419548035,457,2003,,10,1994,
0.42347103357315063,0.6347438097000122,459,2003,,10,1994,
0.3805786371231079,0.6092090010643005,460,2003,,10,1994,
0.3269023597240448,0.7229545712471008,461,2003,,10,1994,
0.4067724645137787,0.6226208806037903,462,2003,,10,1994,
0.3792417049407959,0.7308276295661926,463,2003,,10,1994,
0.3458144962787628,0.6052672266960144,464,2003,,10,2005,
0.3486788272857666,0.5517529845237732,471,2003,,10,1988,
0.13486100733280182,0.554948092,477,2003,,10,2010,
-0.006287231,0.37400704622268677,479,2003,,10,1997,
0.16562290489673615,0.47685277462005615,480,2003,,10,1997,
0.044773404,0.3801676034927368,482,2003,,10,1997,
0.11521877348423004,0.42951372265815735,487,2003,,10,1997,
0.2299424707889557,0.39375564455986023,489,2003,,10,1997,
0.3897645175457001,0.5606896281242371,494,2003,,10,1997,
0.10881604999303818,0.4366205632686615,496,2003,,10,1997,
0.053287893533706665,0.3982933461666107,498,2003,,10,1997,
0.12988333404064178,0.44391945004463196,504,2003,,10,1997,
0.1388227492570877,0.4378344714641571,511,2003,,10,1997,
0.050485883,0.3507327139377594,519,2003,,10,1997,
0.14534194767475128,0.45668816566467285,526,2003,,10,1997,
0.2452588677406311,0.41528773307800293,529,2003,,10,1997,
-0.031742599,0.33090096712112427,530,2003,,10,1997,
0.3597477078437805,0.5593399405479431,531,2003,,10,1997,
0.3375581204891205,0.49469664692878723,532,2003,,10,1997,
0.075750425,0.3027699887752533,533,2003,,10,1997,
0.2772861421108246,0.4818272590637207,534,2003,,10,1997,
0.18606732785701752,0.4575171172618866,535,2003,,10,1997,
0.092010677,0.341030091,536,2003,,10,1997,
0.10855671763420105,0.37305912375450134,539,2003,,10,1997,
0.317902148,0.5745129585266113,540,2003,,10,1997,
0.20403560996055603,0.44830071926116943,542,2003,,10,1997,
0.2717459797859192,0.4264107048511505,543,2003,,10,1997,
0.2853033244609833,0.3784877359867096,544,2003,,10,1997,
0.32666751742362976,0.5348422527313232,545,2003,,10,1997,
0.3346569240093231,0.5271408557891846,546,2003,,10,1997,
0.24287475645542145,0.39569973945617676,547,2003,,10,1997,
0.3287329077720642,0.5564103722572327,550,2003,,10,1997,
0.1442771852016449,0.4633955955505371,552,2003,,10,1997,
-0.028847214,0.33457982540130615,553,2003,,10,1997,
-6.64E-04,0.3576025068759918,554,2003,,10,1997,
-0.04409875,0.312350869,557,2003,,10,1997,
0.15319912135601044,0.3460438549518585,558,2003,,10,1997,
0.045479875057935715,0.36379867792129517,560,2003,,10,1997,
0.17821891605854034,0.4815007150173187,561,2003,,10,1997,
-0.008696541,0.38909128308296204,562,2003,,10,1997,
0.12050290405750275,0.3803809583187103,565,2003,,10,1997,
0.11809439957141876,0.42827731370925903,573,2003,,10,1997,
0.096938148,0.38306331634521484,577,2003,,10,1997,
0.23225228488445282,0.4687070846557617,578,2003,,10,1997,
0.3654593825340271,0.5574897527694702,579,2003,,10,1997,
0.29598376154899597,0.4680458605289459,583,2003,,10,1997,
0.2712319791316986,0.4411966800689697,584,2003,,10,1997,
0.2599882483482361,0.4806257486343384,585,2003,,10,1997,
0.29757723212242126,0.5328177213668823,586,2003,,10,1997,
0.39092692732810974,0.5761545300483704,588,2003,,10,1997,
0.2639272212982178,0.45898014307022095,589,2003,,10,1997,
0.16704431176185608,0.41919374465942383,590,2003,,10,1997,
0.020266491919755936,0.3719539940357208,591,2003,,10,1997,
0.14426326751708984,0.3376728296279907,595,2003,,10,2001,
0.17661017179489136,0.2984585762023926,596,2003,,10,2001,
0.20378296077251434,0.36959075927734375,597,2003,,10,2001,
0.1615050733089447,0.40455982089042664,598,2003,,10,2001,
0.18734601140022278,0.39036011695861816,601,2003,,10,2001,
0.10593467205762863,0.33749037981033325,604,2003,,10,2001,
0.1897871494293213,0.2952999174594879,605,2003,,10,2001,
0.12868386507034302,0.4146294891834259,606,2003,,10,2001,
0.17639659345149994,0.48542866110801697,609,2003,,10,2001,
0.17835883796215057,0.4272836148738861,610,2003,,10,2001,
0.14988817274570465,0.449287474,615,2003,,10,2001,
0.1441168189048767,0.34380072355270386,616,2003,,10,2001,
0.2893756628036499,0.45933401584625244,619,2003,,10,2001,
0.3017500042915344,0.41709351539611816,623,2003,,10,2001,
0.14115826785564423,0.3339894413948059,624,2003,,10,2001,
0.11516284942626953,0.4230463206768036,625,2003,,10,2001,
0.15138131380081177,0.3397250175476074,627,2003,,10,2001,
0.2033119946718216,0.37812694907188416,628,2003,,10,2001,
0.087926909,0.33123287558555603,630,2003,,10,2001,
0.3184276819229126,0.27078762650489807,632,2003,,10,2001,
0.094533943,0.3611128628253937,633,2003,,10,2001,
0.14439134299755096,0.39613667130470276,636,2003,,10,2001,
0.18558864295482635,0.38756123185157776,637,2003,,10,2001,
0.16242462396621704,0.35415318608283997,639,2003,,10,2001,
0.14928996562957764,0.3241373598575592,644,2003,,10,2001,
0.16461989283561707,0.32016944885253906,649,2003,,10,2001,
0.2938418686389923,0.7669232487678528,678,2003,,10,1978,
0.28232142329216003,0.5432327389717102,680,2003,,10,1978,
0.4593394696712494,0.20261071622371674,691,2003,,10,1994,
0.3132329285144806,0.36529576778411865,707,2003,,10,2010,
0.15220625698566437,0.398769736,709,2003,,10,1987,
0.3653004467487335,0.7512481212615967,711,2003,,10,1997,
0.3743443787097931,0.8526245355606079,721,2003,,10,1976,
0.096853815,0.3608675003051758,722,2003,,10,2006,
0.095475778,0.571743369,724,2003,,10,1998,
0.36326414346694946,0.7819627523422241,728,2003,,10,2003,
0.3947126567363739,0.8617578148841858,729,2003,,10,2003,
0.3709069788455963,0.7908846139907837,730,2003,,10,2003,
0.35137540102005005,0.8197088837623596,731,2003,,10,2003,
0.509661853,0.8439570069313049,732,2003,,10,2003,
,,733,2003,,10,2003,
0.38122478127479553,0.7359215021133423,734,2003,,10,2003,
0.46599990129470825,0.7982447147369385,736,2003,,10,2003,
0.3360790014266968,0.6534632444381714,743,2003,,10,2008,
0.379484624,0.7714514136314392,745,2003,,10,2008,
0.3033219277858734,0.7154064774513245,747,2003,,10,1978,
0.22983373701572418,0.7071114182472229,749,2003,,10,1978,
0.093480133,0.563666582,751,2003,,10,2010,
0.24855564534664154,0.6502788662910461,752,2003,,10,2010,
0.051420853,0.539991021,753,2003,,10,2010,
0.08997231,0.5950149297714233,756,2003,,10,2010,
0.11787258088588715,0.6297044157981873,757,2003,,10,2010,
0.1513342559337616,0.5717157125473022,759,2003,,10,2010,
0.23534585535526276,0.6508724093437195,760,2003,,10,2010,
0.32432040572166443,0.39688819646835327,762,2003,,10,2012,
0.2920542061328888,0.40932196378707886,768,2003,,10,2012,
0.3408326208591461,0.42155417799949646,769,2003,,10,2012,
0.40613430738449097,0.47348490357398987,774,2003,,10,2012,
0.23432278633117676,0.4614371657371521,781,2003,,10,2012,
0.3816464841365814,0.853879988,783,2003,,10,2010,
0.35381534695625305,0.7814909815788269,785,2003,,10,2010,
0.35947516560554504,0.8142268061637878,786,2003,,10,2010,
0.36758217215538025,0.7884640693664551,787,2003,,10,2010,
0.3773424029350281,0.8308056592941284,788,2003,,10,2010,
0.36700737476348877,0.802114725,789,2003,,10,2010,
0.3459286689758301,0.743593156,790,2003,,10,2010,
0.38112902641296387,0.8219659328460693,792,2003,,10,2010,
0.3751967251300812,0.7843888401985168,794,2003,,10,2010,
0.3751967251300812,0.7843888401985168,795,2003,,10,2010,
0.36958977580070496,0.8450005054473877,796,2003,,10,2010,
0.4068831503391266,0.8782777190208435,799,2003,,10,2010,
0.38112902641296387,0.8219659328460693,800,2003,,10,2010,
0.3937719762325287,0.847095788,802,2003,,10,2010,
0.37954211235046387,0.7740814089775085,803,2003,,10,2010,
0.3177025020122528,0.7673441171646118,804,2003,,10,2010,
0.38162916898727417,0.8376619815826416,805,2003,,10,2010,
0.3429598808288574,0.8227971792221069,810,2003,,10,2010,
0.35869523882865906,0.8382814526557922,812,2003,,10,2010,
0.3576987087726593,0.8493655920028687,813,2003,,10,2010,
0.2044842392206192,0.6582838296890259,814,2003,,10,2010,
0.35741057991981506,0.8599324226379395,815,2003,,10,2010,
0.40685197710990906,0.7389710545539856,836,2003,,10,2002,
0.15364454686641693,0.5128298997879028,837,2003,,10,2002,
0.12299402058124542,0.5204976797103882,842,2003,,10,2002,
0.10005241632461548,0.48916664719581604,843,2003,,10,2002,
0.05947914,0.45300498604774475,844,2003,,10,2002,
0.14673815667629242,0.5209956765174866,845,2003,,10,2002,
0.11651600152254105,0.5164448022842407,846,2003,,10,2002,
0.10268436372280121,0.46149253845214844,847,2003,,10,2002,
0.1195826381444931,0.5289667248725891,849,2003,,10,2002,
0.423677534,0.7635865211486816,856,2003,,10,1997,
0.22693243622779846,0.6052376627922058,857,2003,,10,2012,
0.12127424031496048,0.3910519778728485,860,2003,,10,2005,
0.208576038,0.19267027080059052,861,2003,,10,2005,
0.022219575941562653,0.5198364853858948,867,2003,,10,2011,
0.1973150372505188,0.6256982684135437,875,2003,,10,2011,
0.021813448518514633,0.5252837538719177,878,2003,,10,2011,
0.031611711,0.5315942764282227,879,2003,,10,2011,
0.083014145,0.4940931499004364,880,2003,,10,2011,
0.083014145,0.4940931499004364,881,2003,,10,2011,
-0.053461809,0.396343857,882,2003,,10,2011,
-0.11081633,0.39212650060653687,883,2003,,10,2011,
0.15255174040794373,0.6141555905342102,884,2003,,10,2011,
-0.103023633,0.3732118308544159,886,2003,,10,2011,
-0.05367763,0.3918902575969696,888,2003,,10,2011,
0.015633078292012215,0.4343346357345581,889,2003,,10,2011,
0.14948143064975739,0.663944423,896,2003,,10,2015,
0.36328044533729553,0.8237717151641846,897,2003,,10,2015,
-0.025928153,0.46623897552490234,899,2003,,10,2011,
0.024096701,0.46897968649864197,900,2003,,10,2011,
0.4015766382217407,0.6761720776557922,904,2003,,10,2005,
0.3253689706325531,0.6433514356613159,909,2003,,10,2005,
0.3819001317024231,0.653313398,910,2003,,10,2005,
0.36208653450012207,0.5420274138450623,912,2003,,10,2005,
0.44682493805885315,0.7404295206069946,913,2003,,10,2005,
0.45249685645103455,0.6786966919898987,916,2003,,10,2005,
0.3379894495010376,0.5780641436576843,917,2003,,10,2005,
0.3249037563800812,0.6302933096885681,918,2003,,10,2005,
0.435402513,0.5996614098548889,922,2003,,10,2005,
0.031533341854810715,0.41924262046813965,932,2003,,10,2015,
0.095437698,0.4839925169944763,934,2003,,10,2015,
0.10521049052476883,0.45844849944114685,935,2003,,10,2015,
0.26567545533180237,0.5447414517402649,936,2003,,10,2015,
0.2432859241962433,0.5693333148956299,940,2003,,10,2018,
0.10438528656959534,0.4884803891181946,944,2003,,10,2012,
0.033246912,0.3207814693450928,945,2003,,10,1999,
0.039809469133615494,0.2782541811466217,947,2003,,10,1999,
0.12637025117874146,0.36360472440719604,960,2003,,10,1999,
0.057060678,0.265737921,962,2003,,10,1999,
0.033246912,0.3207814693450928,963,2003,,10,1999,
0.15201318264007568,0.4065733253955841,968,2003,,10,2012,
0.19282744824886322,0.6593679785728455,1095,2003,,10,2011,
0.19668883085250854,0.7411227226257324,1098,2003,,10,2011,
0.2729673683643341,0.6100491285324097,1100,2003,,10,2012,
0.4195023775100708,0.7586249113082886,1101,2003,,10,2012,
0.08294794,0.49451178312301636,1103,2003,,10,2012,
0.039787751,0.41152092814445496,1111,2003,,10,2012,
0.06985385,0.5043264627456665,1115,2003,,10,2012,
0.23029889166355133,0.5860596895217896,1182,2003,,10,1994,
0.2610013484954834,0.5902068614959717,1185,2003,,10,2007,
-0.063155785,0.22340135276317596,1190,2003,,10,2018,
0.020575117,0.19480392336845398,1191,2003,,10,2018,
0.26804864406585693,0.7006665468215942,1196,2003,,10,1984,
-0.149902612,0.41288435459136963,1197,2003,,10,1992,
-6.94E-05,0.5176586508750916,1198,2003,,10,1990,
-0.199034587,0.278943807,1199,2003,,10,2004,
0.21072089672088623,0.63020736,1200,2003,,10,1999,
0.2402138113975525,0.5934398770332336,1202,2003,,10,1987,
0.3094557523727417,0.27733370661735535,1203,2003,,10,1985,
0.10922100394964218,0.5325471758842468,1204,2003,,10,1994,
0.32014715671539307,0.6493213176727295,1208,2003,,10,2000,
0.3762524425983429,0.45036888122558594,1210,2003,,10,1996,
0.2191656231880188,0.5029492378234863,1211,2003,,10,2001,
0.25748610496520996,0.569666862,1213,2003,,10,2003,
0.24943597614765167,0.6176741719245911,1215,2003,,10,1985,
0.19321107864379883,0.6966881155967712,1218,2003,,10,1985,
0.12989026308059692,0.5846912264823914,1223,2003,,10,1984,
0.23982928693294525,0.23605893552303314,1224,2003,,10,1987,
-0.024999661,0.37067878246307373,1226,2003,,10,1985,
0.5228644013404846,0.5073397159576416,1229,2003,,10,1986,
0.081930868,0.16182219982147217,1232,2003,,10,1996,
0.35706573724746704,0.5164793729782104,1236,2003,,10,1989,
-0.069599256,0.19638557732105255,1239,2003,,10,1998,
0.2778566777706146,0.40039506554603577,1242,2003,,10,2004,
0.1193462535738945,0.3201165199279785,1243,2003,,10,2004,
0.20108050107955933,0.42414671182632446,1245,2003,,10,2002,
0.24575680494308472,0.47810664772987366,1247,2003,,10,2002,
0.2976865768432617,0.3536246120929718,1248,2003,,10,2002,
0.33136439323425293,0.27937179803848267,1249,2003,,10,2002,
0.24979259073734283,0.40491795539855957,1250,2003,,10,2002,
0.285660058,0.5005465745925903,1251,2003,,10,2002,
0.30829375982284546,0.461971641,1252,2003,,10,2002,
0.18427759408950806,0.4305596351623535,1253,2003,,10,2002,
0.17296068370342255,0.43554478883743286,1254,2003,,10,2002,
0.19059278070926666,0.4226650893688202,1255,2003,,10,2002,
0.412558377,0.8196859955787659,1260,2003,,10,1982,
0.4093480408191681,0.7977501153945923,1261,2003,,10,1978,
0.384797066,0.8482174277305603,1263,2003,,10,1997,
0.3976594805717468,0.71321094,1264,2003,,10,1998,
0.37411248683929443,0.8191380500793457,1265,2003,,10,2005,
0.3816464841365814,0.853879988,1267,2003,,10,2005,
0.3429598808288574,0.8227971792221069,1268,2003,,10,2005,
0.37708526849746704,0.8455374240875244,1269,2003,,10,2005,
0.3782549202442169,0.7909833192825317,1270,2003,,10,2005,
0.41092580556869507,0.8350828289985657,1271,2003,,10,2005,
0.37549588084220886,0.8343526124954224,1272,2003,,10,2005,
0.3677859902381897,0.8135837316513062,1273,2003,,10,2005,
0.3841205835342407,0.8330758213996887,1274,2003,,10,2005,
0.3809353709220886,0.8287144899368286,1275,2003,,10,2005,
0.3911546766757965,0.8037870526313782,1276,2003,,10,2005,
0.21445783972740173,0.7139354348182678,1282,2003,,10,1991,
-0.024000939,0.4368000328540802,1285,2003,,10,1995,
-0.066550955,0.44157108664512634,1286,2003,,10,1995,
0.3085937201976776,0.6980928182601929,1288,2003,,10,1970,
0.36165881156921387,0.3560657799243927,1305,2003,,10,1998,
0.3171657919883728,0.3721247911453247,1308,2003,,10,1998,
0.3892833888530731,0.4309988021850586,1313,2003,,10,1998,
0.3187527358531952,0.5784257054328918,1316,2003,,10,1988,
0.4154793322086334,0.6026318073272705,1317,2003,,10,2004,
0.5029951930046082,0.642727792,1318,2003,,10,2004,
0.48070570826530457,0.7535715103149414,1320,2003,,10,1986,
0.4461810290813446,0.6758763194084167,1321,2003,,10,1986,
0.3797793388366699,0.6677250862121582,1322,2003,,10,1986,
0.28485822677612305,0.6323686838150024,1323,2003,,10,2005,
0.28485822677612305,0.6323686838150024,1324,2003,,10,2012,
0.38660213351249695,0.6664355397224426,1325,2003,,10,1995,
0.047680054,0.401254267,1327,2003,,10,1995,
0.38660213351249695,0.6664355397224426,1328,2003,,10,2005,
0.047680054,0.401254267,1330,2003,,10,2005,
0.1390993744134903,0.5387417674064636,1331,2003,,10,2013,
0.061876241117715836,0.4562481939792633,1337,2003,,10,1990,
0.186827153,0.6962080001831055,1350,2003,,10,2012,
0.072141178,0.4670681357383728,1351,2003,,10,2012,
0.22512821853160858,0.573769748,1355,2003,,10,2002,
0.1521090716123581,0.508773148,1357,2003,,10,2002,
0.1521090716123581,0.508773148,1358,2003,,10,2013,
0.042811681,0.4217519164085388,1359,2003,,10,1993,
0.042811681,0.4217519164085388,1360,2003,,10,1993,
-0.013685937,0.37427806854248047,1365,2003,,10,2014,
0.18506240844726562,0.5378472208976746,1376,2003,,10,2001,
0.15987500548362732,0.6117488741874695,1377,2003,,10,2001,
0.18506240844726562,0.5378472208976746,1378,2003,,10,2005,
0.15987500548362732,0.6117488741874695,1379,2003,,10,2006,
0.067056872,0.3999735713005066,1380,2003,,10,2005,
0.28958043456077576,0.3919241428375244,1382,2003,,10,2005,
0.28958043456077576,0.3919241428375244,1383,2003,,10,2005,
0.14142537117004395,0.5868044495582581,1389,2003,,10,1994,
0.25292879343032837,0.6417132616043091,1391,2003,,10,1994,
0.3118775486946106,0.72350651,1400,2003,,10,2004,
0.13293606042861938,0.5919798016548157,1405,2003,,10,1994,
0.3377607762813568,0.7015804648399353,1406,2003,,10,1994,
0.13293606042861938,0.5919798016548157,1407,2003,,10,1994,
0.3377607762813568,0.7015804648399353,1408,2003,,10,1994,
0.13293606042861938,0.5919798016548157,1409,2003,,10,1994,
0.3377607762813568,0.7015804648399353,1410,2003,,10,1994,
0.5176554918289185,0.35458025336265564,1418,2003,,10,1993,
0.3640136420726776,0.4888562262058258,1421,2003,,10,1993,
0.5318939685821533,0.26001396775245667,1425,2003,,10,1993,
0.4933261275291443,0.4927576780319214,1426,2003,,10,1993,
0.3932492136955261,0.548715353,1429,2003,,10,2003,
0.23198124766349792,0.6327427625656128,1430,2003,,10,2003,
0.15715201199054718,0.5710479021072388,1431,2003,,10,2003,
