Ref_ID,Year,driver_class,esa_lc_2021,event_start,VOD_L-Band,gfc_lossyear
1423,2011,4,10,1993,0.4222522994558942,
1424,2011,4,10,1993,0.4222522994558942,
1427,2011,4,10,1993,0.31842897876465065,
1432,2011,4,10,2003,0.3305922616827428,
1433,2011,4,10,1989,0.2636263190241004,
1434,2011,4,10,1989,0.21241083762213872,
1439,2011,4,10,1989,0.29177600823891525,
1446,2011,4,10,1989,,
1453,2011,4,10,1989,0.34180509446360363,
1457,2011,4,10,1989,0.2439695837040886,
1459,2011,4,10,1989,0.17259347768241276,
1468,2011,4,10,2002,0.19056483722266082,
1472,2011,4,10,2002,0.19056483722266082,
1476,2011,4,10,1994,0.19351780383877804,
1477,2011,4,10,1994,0.11164769724247689,
1482,2011,4,10,1994,0.1831111702468982,
1491,2011,4,10,1994,0.1040348805136322,
1496,2011,4,10,1994,0.11043004963928105,
1510,2011,4,10,1994,0.18526283776843155,
1512,2011,4,10,1994,0.14485247950167057,
1514,2011,4,10,1994,0.11549587061046375,
1522,2011,4,10,1977,0.15678597872973735,
1523,2011,4,10,2017,0.21347049593326115,
1524,2011,4,10,2017,0.3163342075186572,
1525,2011,4,10,2017,0.3163342075186572,
1532,2011,4,10,2004,0.399542659,
1534,2011,4,10,2004,0.3853242626637099,
1535,2011,4,10,2004,0.3853242626637099,
1536,2011,4,10,2004,0.38960539445012354,
1539,2011,4,10,2004,0.39588288771149593,
1561,2011,4,10,2004,0.3086921224192112,
1565,2011,4,10,1983,0.17992104480359342,
1566,2011,4,10,1983,0.15641582924834296,
1567,2011,4,10,1983,0.15808745164729868,
1568,2011,4,10,1983,0.15831639735519024,
1570,2011,4,10,1983,0.17992104480359342,
1571,2011,4,10,1983,0.15641582924834296,
1572,2011,4,10,1983,0.15808745164729868,
1573,2011,4,10,1983,0.15831639735519024,
1576,2011,4,10,1992,0.2615484869485731,
1577,2011,4,10,1992,0.30274296269155865,
1578,2011,4,10,1992,0.25634880841896185,
1579,2011,4,10,1992,,
1581,2011,4,10,1992,0.24349827993104084,
1582,2011,4,10,1992,,
1583,2011,4,10,1992,0.24604656769871103,
1584,2011,4,10,1992,,
1586,2011,4,10,1992,0.1696603582220635,
1589,2011,4,10,2003,0.21924896192274804,
1591,2011,4,10,2003,0.32288550184049597,
1592,2011,4,10,2003,0.34088379413813497,
9,2011,5,10,2010,0.18771914181998658,
11,2011,5,10,2010,0.2148473118117754,
12,2011,5,10,2010,0.2148473118117754,
14,2011,5,10,2010,0.2148473118117754,
15,2011,5,10,2010,0.2148473118117754,
16,2011,5,10,2010,0.2148473118117754,
17,2011,5,10,2010,0.2148473118117754,
19,2011,5,10,2010,0.2148473118117754,
20,2011,5,10,2010,0.18771914181998658,
27,2011,5,10,2010,0.2148473118117754,
30,2011,5,10,2010,0.2148473118117754,
35,2011,5,10,2010,0.2148473118117754,
40,2011,5,10,2010,0.18645464642603732,
42,2011,5,10,2010,0.18771914181998658,
50,2011,5,10,2010,0.18645464642603732,
51,2011,5,10,2010,0.18771914181998658,
54,2011,5,10,2010,0.18645464642603732,
66,2011,5,10,2010,0.16994874279778957,
67,2011,5,10,2010,0.16994874279778957,
69,2011,5,10,2010,0.16994874279778957,
70,2011,5,10,2010,0.16994874279778957,
71,2011,5,10,2010,0.16994874279778957,
72,2011,5,10,2010,0.16994874279778957,
80,2011,5,10,2010,0.16129957520130672,
95,2011,5,10,2010,0.17812728360048535,
96,2011,5,10,2010,0.16129957520130672,
99,2011,5,10,2010,0.16129957520130672,
101,2011,5,10,2010,0.16129957520130672,
102,2011,5,10,2010,0.16129957520130672,
103,2011,5,10,2010,0.16129957520130672,
104,2011,5,10,2010,0.16129957520130672,
105,2011,5,10,2010,,
106,2011,5,10,2010,0.17812728360048535,
107,2011,5,10,2010,,
109,2011,5,10,2010,,
111,2011,5,10,2010,,
112,2011,5,10,2010,,
113,2011,5,10,2010,,
117,2011,5,10,2010,0.18771914181998658,
118,2011,5,10,2010,0.17812728360048535,
122,2011,5,10,2010,0.18771914181998658,
123,2011,5,10,2010,0.18771914181998658,
125,2011,5,10,2010,0.18771914181998658,
126,2011,5,10,2010,0.18771914181998658,
127,2011,5,10,2010,0.18771914181998658,
128,2011,5,10,2010,0.18771914181998658,
129,2011,5,10,2010,0.17812728360048535,
131,2011,5,10,2010,0.18771914181998658,
132,2011,5,10,2010,0.18771914181998658,
133,2011,5,10,2010,0.18771914181998658,
134,2011,5,10,2010,0.18771914181998658,
135,2011,5,10,2010,0.18771914181998658,
139,2011,5,10,2010,0.18771914181998658,
140,2011,5,10,2010,0.17812728360048535,
141,2011,5,10,2010,0.20589838965256016,
144,2011,5,10,2010,0.20237942103726636,
145,2011,5,10,2010,0.17812728360048535,
147,2011,5,10,2010,0.20237942103726636,
148,2011,5,10,2010,0.20299873102318394,
155,2011,5,10,2010,0.17812728360048535,
157,2011,5,10,2010,,
159,2011,5,10,2010,0.18771914181998658,
160,2011,5,10,2010,,
162,2011,5,10,2010,0.18771914181998658,
163,2011,5,10,2010,0.17812728360048535,
164,2011,5,10,2010,0.17812728360048535,
166,2011,5,10,2010,0.17812728360048535,
169,2011,5,10,2010,0.18771914181998658,
174,2011,5,10,2010,0.18771914181998658,
175,2011,5,10,2010,0.18771914181998658,
176,2011,5,10,2010,0.18771914181998658,
182,2011,5,10,2010,0.18771914181998658,
183,2011,5,10,2010,0.18771914181998658,
184,2011,5,10,2010,0.18771914181998658,
185,2011,5,10,2010,0.18771914181998658,
187,2011,5,10,2010,0.18771914181998658,
188,2011,5,10,2010,0.18771914181998658,
190,2011,5,10,2010,0.18771914181998658,
192,2011,5,10,2010,0.18771914181998658,
193,2011,5,10,2010,0.18771914181998658,
194,2011,5,10,2010,0.18771914181998658,
195,2011,5,10,2010,0.18771914181998658,
196,2011,5,10,2010,0.18771914181998658,
205,2011,5,10,2010,0.20589838965256016,
211,2011,5,10,2010,0.18771914181998658,
214,2011,5,10,2010,0.20589838965256016,
217,2011,5,10,2010,0.20589838965256016,
218,2011,5,10,2010,0.20589838965256016,
219,2011,5,10,2010,0.20589838965256016,
221,2011,5,10,2010,0.20589838965256016,
222,2011,5,10,2010,0.18771914181998658,
226,2011,5,10,2010,0.20589838965256016,
228,2011,5,10,2010,0.20589838965256016,
230,2011,5,10,2010,0.1968130981181362,
233,2011,5,10,2010,0.18771914181998658,
238,2011,5,10,2010,0.20237942103726636,
244,2011,5,10,2010,0.18771914181998658,
248,2011,5,10,2010,,
259,2011,5,10,2002,0.07151494,
271,2011,5,10,2002,0.1018383071354123,
277,2011,5,10,2002,0.097363575,
296,2011,5,10,2002,0.12396831429190268,
309,2011,5,10,2002,0.090693243,
313,2011,5,10,2002,0.06320758,
322,2011,5,10,2007,,
405,2011,5,10,1996,0.23195124123371635,
469,2011,5,10,2005,0.37058600600845365,
483,2011,5,10,1997,0.15082628225928407,
484,2011,5,10,1997,0.1971234747278152,
485,2011,5,10,1997,0.23607254743843542,
486,2011,5,10,1997,0.12788498195186881,
488,2011,5,10,1997,0.15082628225928407,
495,2011,5,10,1997,0.23843395015477756,
502,2011,5,10,1997,0.23195124123371635,
503,2011,5,10,1997,0.23195124123371635,
505,2011,5,10,1997,0.23195124123371635,
507,2011,5,10,1997,0.23195124123371635,
508,2011,5,10,1997,0.12788498195186881,
517,2011,5,10,1997,0.19249352587450233,
520,2011,5,10,1997,0.19249352587450233,
528,2011,5,10,1997,0.23195124123371635,
538,2011,5,10,1997,0.2585740164313116,
541,2011,5,10,1997,0.2585740164313116,
549,2011,5,10,1997,0.29429079726809415,
551,2011,5,10,1997,0.29429079726809415,
563,2011,5,10,1997,0.3271481309696886,
564,2011,5,10,1997,0.3271481309696886,
568,2011,5,10,1997,0.29429079726809415,
569,2011,5,10,1997,0.29429079726809415,
571,2011,5,10,1997,0.29429079726809415,
581,2011,5,10,1997,0.19249352587450233,
582,2011,5,10,1997,0.23607254743843542,
587,2011,5,10,1997,0.23607254743843542,
656,2011,5,10,2010,0.16129957520130672,
658,2011,5,10,2010,0.16994874279778957,
659,2011,5,10,2010,0.16994874279778957,
660,2011,5,10,2010,0.20398986772001526,
661,2011,5,10,2010,0.18771914181998658,
702,2011,5,10,1991,0.25440252163164834,
719,2011,5,10,2005,0.18870988184458345,
770,2011,5,10,2012,0.18905099560622407,
771,2011,5,10,2012,0.18905099560622407,
817,2011,5,10,2002,0.19548919172122733,
821,2011,5,10,2002,0.19548919172122733,
826,2011,5,10,2002,0.19548919172122733,
827,2011,5,10,2002,0.22016722816783896,
829,2011,5,10,2002,0.22016722816783896,
830,2011,5,10,2002,0.22016722816783896,
831,2011,5,10,2002,0.22016722816783896,
832,2011,5,10,2002,0.22016722816783896,
833,2011,5,10,2002,0.22016722816783896,
834,2011,5,10,2002,0.22016722816783896,
835,2011,5,10,2002,0.22016722816783896,
838,2011,5,10,2002,0.16086521660329975,
840,2011,5,10,2002,0.16086521660329975,
841,2011,5,10,2002,0.16086521660329975,
852,2011,5,10,2002,0.19548919172122733,
853,2011,5,10,2002,0.19548919172122733,
854,2011,5,10,2002,0.19548919172122733,
855,2011,5,10,2002,0.19548919172122733,
858,2011,5,10,2012,0.44411890317091024,
1097,2011,5,10,2011,0.4743812759341999,
1112,2011,5,10,2012,0.44411890317091024,
1116,2011,5,10,2012,0.2807887365858986,
1118,2011,5,10,2014,0.44411890317091024,
1120,2011,5,10,2014,0.44411890317091024,
1123,2011,5,10,2014,0.44411890317091024,
1124,2011,5,10,2014,0.2807887365858986,
1125,2011,5,10,2014,0.2807887365858986,
1126,2011,5,10,2014,0.2807887365858986,
1134,2011,5,10,2014,0.44411890317091024,
1136,2011,5,10,2014,0.2807887365858986,
1137,2011,5,10,2014,0.2807887365858986,
1138,2011,5,10,2014,0.2807887365858986,
1143,2011,5,10,2014,0.2807887365858986,
1145,2011,5,10,2014,0.44411890317091024,
1146,2011,5,10,2014,0.2807887365858986,
1147,2011,5,10,2014,0.2807887365858986,
1152,2011,5,10,2014,0.2807887365858986,
1154,2011,5,10,2014,0.2807887365858986,
1155,2011,5,10,2014,0.44411890317091024,
1156,2011,5,10,2014,0.2807887365858986,
1159,2011,5,10,2014,0.44411890317091024,
1164,2011,5,10,2014,0.44411890317091024,
1167,2011,5,10,2014,0.2807887365858986,
1169,2011,5,10,2014,0.2807887365858986,
1172,2011,5,10,2014,0.2807887365858986,
1173,2011,5,10,2014,0.44411890317091024,
1174,2011,5,10,2014,0.2807887365858986,
1175,2011,5,10,2014,0.2807887365858986,
1183,2011,5,10,2003,,
1184,2011,5,10,2000,,
1230,2011,5,10,1985,0.21990881095764842,
1238,2011,5,10,1998,0.15082628225928407,
1240,2011,5,10,1998,0.15082628225928407,
1300,2011,5,10,1978,0.1437791087030561,
1301,2011,5,10,2006,0.33022397632990114,
1326,2011,5,10,1995,0.12013882991145773,
1329,2011,5,10,2005,0.12013882991145773,
1348,2011,5,10,2012,0.35821843651755425,
1353,2011,5,10,2000,,
1381,2011,5,10,2005,0.18870988184458345,
1474,2011,5,10,2012,0.16927608444829984,
1488,2011,5,10,1994,0.2569800621883345,
1541,2011,5,10,2004,0.4010359321639037,
1549,2011,5,10,2004,,
397,2011,7,10,2005,0.3447207546996238,
466,2011,7,10,2005,0.37058600600845365,
493,2011,7,10,1997,0.2454486224498299,
497,2011,7,10,1997,0.2454486224498299,
521,2011,7,10,1997,0.2454486224498299,
555,2011,7,10,1997,0.2512754983055417,
600,2011,7,10,2001,0.16831667897155536,
690,2011,7,10,1987,0.23556734977557306,
695,2011,7,10,1991,0.23556734977557306,
696,2011,7,10,1987,0.23556734977557306,
697,2011,7,10,1990,0.23556734977557306,
698,2011,7,10,1990,0.23556734977557306,
699,2011,7,10,1991,0.23556734977557306,
763,2011,7,10,2012,0.15910904944510573,
1099,2011,7,10,2011,0.2580835251601012,
1102,2011,7,10,2012,0.4034812329851865,
1228,2011,7,10,1986,0.3817023383525544,
1361,2011,7,10,2004,,
1403,2011,7,10,2004,0.4265580886223132,
1419,2011,7,10,1993,0.38095033832977493,
1533,2011,7,10,2004,0.399542659,
1542,2011,7,10,2004,0.4010359321639037,
1551,2011,7,10,2004,0.4010359321639037,
1560,2011,7,10,2004,0.3086921224192112,
1596,2011,7,10,2003,0.39588288771149593,
1,2011,,20,1989,0.091459195,
2,2011,,20,1970,0.18927385635492294,
7,2011,,20,2000,0.13778992102273024,
303,2011,,20,2002,0.06320758,
306,2011,,20,2002,0.066415406,
307,2011,,20,2002,0.071945522,
316,2011,,20,2007,,
319,2011,,20,2007,,
327,2011,,20,2007,,
329,2011,,20,2007,,
330,2011,,20,2007,,
331,2011,,20,2007,,
332,2011,,20,2007,,
333,2011,,20,2007,,
334,2011,,20,2007,,
335,2011,,20,2007,,
338,2011,,20,2007,,
343,2011,,20,2007,,
347,2011,,20,2007,,
348,2011,,20,2007,,
349,2011,,20,2007,,
350,2011,,20,2007,,
351,2011,,20,2007,,
361,2011,,20,2007,,
372,2011,,20,2007,,
378,2011,,20,2007,,
380,2011,,20,2007,,
381,2011,,20,2007,,
391,2011,,20,2007,,
392,2011,,20,2007,,
393,2011,,20,2007,,
394,2011,,20,2007,,
395,2011,,20,2007,,
413,2011,,20,1986,0.1414297851590783,
472,2011,,20,1987,0.071504793,
473,2011,,20,1986,0.24535040401491776,
474,2011,,20,1986,0.24535040401491776,
475,2011,,20,1986,0.21917685917644664,
675,2011,,20,1990,0.12165187040893138,
705,2011,,20,2002,0.20836032999949028,
776,2011,,20,2012,0.15910904944510573,
780,2011,,20,2012,0.15910904944510573,
848,2011,,20,2002,0.16086521660329975,
894,2011,,20,2008,0.1611277798304541,
925,2011,,20,2002,0.18026713931980295,
942,2011,,20,2018,,
954,2011,,20,2009,0.1611277798304541,
978,2011,,20,2016,0.1274742252753154,
982,2011,,20,2016,0.1274742252753154,
1016,2011,,20,2016,0.14007950473308298,
1018,2011,,20,2016,0.14007950473308298,
1046,2011,,20,2016,0.11717347231587477,
1049,2011,,20,2016,0.11717347231587477,
1052,2011,,20,2016,0.11717347231587477,
1056,2011,,20,2016,0.11717347231587477,
1059,2011,,20,2016,0.14007950473308298,
1077,2011,,20,2016,0.14007950473308298,
1078,2011,,20,2016,0.14007950473308298,
1091,2011,,20,2016,0.1274742252753154,
1096,2011,,20,2011,0.2654150242167024,
1187,2011,,20,2018,0.17012940914074565,
1188,2011,,20,2018,0.17012940914074565,
1189,2011,,20,2018,0.19645818738413118,
1192,2011,,20,2018,0.1530826163566278,
1193,2011,,20,2018,0.1530826163566278,
1241,2011,,20,2005,0.11007646256507087,
1244,2011,,20,2004,0.2119304360896902,
1283,2011,,20,1983,0.19665227262189242,
1356,2011,,20,2002,0.2126485165711825,
1362,2011,,20,2014,0.13335182164567413,
1363,2011,,20,2014,0.10495110914012461,
1364,2011,,20,2014,0.10703357772552621,
1388,2011,,20,1994,0.11377769080087949,
1447,2011,,20,1989,,
1467,2011,,20,2002,0.18026713931980295,
1471,2011,,20,2002,0.18026713931980295,
1481,2011,,20,1994,0.24210199379131597,
1483,2011,,20,1994,0.17395980819360757,
1494,2011,,20,1994,0.10189954504583308,
1505,2011,,20,1994,0.071685627,
1507,2011,,20,1994,0.2452600280675362,
1509,2011,,20,1994,0.18178643628804428,
1521,2011,,20,1994,0.17395980819360757,
1553,2011,,20,2000,,
1590,2011,,20,2003,,
1613,2011,,20,2016,0.1611277798304541,
146,2011,4,20,2010,0.20237942103726636,
819,2011,4,20,2002,0.19548919172122733,
1603,2011,4,20,2005,,
142,2011,5,20,2010,0.20589838965256016,
224,2011,5,20,2010,0.20589838965256016,
229,2011,5,20,2010,0.20589838965256016,
317,2011,5,20,2007,,
318,2011,5,20,2007,,
320,2011,5,20,2007,,
321,2011,5,20,2007,,
651,2011,5,20,2010,0.1968130981181362,
706,2011,5,20,2002,0.20836032999949028,
714,2011,5,20,2002,0.20836032999949028,
1186,2011,5,20,2018,0.17012940914074565,
1487,2011,5,20,1994,0.24376005931583555,
1554,2011,5,20,2000,,
3,2011,,30,1991,0.1023155731863832,
6,2011,,30,1999,0.1213639181977042,
256,2011,,30,2002,0.1018383071354123,
260,2011,,30,2002,0.10199501495713129,
270,2011,,30,2002,0.074615879,
272,2011,,30,2002,0.094907859,
275,2011,,30,2002,0.1018383071354123,
276,2011,,30,2002,0.1018383071354123,
280,2011,,30,2002,0.11738334352189428,
282,2011,,30,2002,0.085001,
290,2011,,30,2002,0.076869549,
291,2011,,30,2002,0.11738334352189428,
294,2011,,30,2002,0.085001,
300,2011,,30,2002,0.1210484891633871,
302,2011,,30,2002,0.06320758,
312,2011,,30,2002,0.10199501495713129,
323,2011,,30,2007,,
324,2011,,30,2007,,
336,2011,,30,2007,,
337,2011,,30,2007,,
352,2011,,30,2007,,
401,2011,,30,1970,0.1414297851590783,
476,2011,,30,1995,0.23720684832161487,
527,2011,,30,1997,0.236321665,
556,2011,,30,1997,0.2512754983055417,
592,2011,,30,2001,0.089612386,
593,2011,,30,2001,0.089155413,
594,2011,,30,2001,0.10914503406874915,
603,2011,,30,2001,0.1318742771221348,
607,2011,,30,2001,0.11464833888083364,
613,2011,,30,2001,0.091129293,
614,2011,,30,2001,0.093732771,
621,2011,,30,2001,0.1296824859536914,
626,2011,,30,2001,0.10290371163773966,
629,2011,,30,2001,0.10385208923848994,
635,2011,,30,2001,0.089155413,
638,2011,,30,2001,0.10843082970952189,
646,2011,,30,2001,0.098086589,
676,2011,,30,1990,0.16520278727581833,
704,2011,,30,2002,0.20836032999949028,
740,2011,,30,2008,0.1847567004024509,
744,2011,,30,2008,0.5180378350186383,
754,2011,,30,2010,0.14561229627149472,
761,2011,,30,2012,0.15685662867205183,
764,2011,,30,2012,0.15910904944510573,
775,2011,,30,2012,0.19216337148119395,
777,2011,,30,2012,0.15910904944510573,
862,2011,,30,2005,0.10045897865065812,
863,2011,,30,2005,0.16784770435013327,
877,2011,,30,2011,0.18610084125702236,
950,2011,,30,1999,,
959,2011,,30,1999,0.084725088,
969,2011,,30,2016,0.15130611630118979,
970,2011,,30,2016,0.13205921378014077,
979,2011,,30,2016,0.1274742252753154,
980,2011,,30,2016,0.1274742252753154,
983,2011,,30,2016,0.1274742252753154,
984,2011,,30,2016,0.1274742252753154,
987,2011,,30,2016,0.1274742252753154,
988,2011,,30,2016,0.1274742252753154,
989,2011,,30,2016,0.1274742252753154,
990,2011,,30,2016,0.1274742252753154,
991,2011,,30,2016,0.1274742252753154,
992,2011,,30,2016,0.15130611630118979,
999,2011,,30,2016,0.15130611630118979,
1000,2011,,30,2016,0.15130611630118979,
1001,2011,,30,2016,0.15130611630118979,
1002,2011,,30,2016,0.13205921378014077,
1003,2011,,30,2016,0.13205921378014077,
1004,2011,,30,2016,0.13205921378014077,
1005,2011,,30,2016,0.13205921378014077,
1006,2011,,30,2016,0.15130611630118979,
1007,2011,,30,2016,0.13205921378014077,
1008,2011,,30,2016,0.13205921378014077,
1009,2011,,30,2016,0.13205921378014077,
1010,2011,,30,2016,0.14007950473308298,
1011,2011,,30,2016,0.14007950473308298,
1012,2011,,30,2016,0.14007950473308298,
1013,2011,,30,2016,0.14007950473308298,
1014,2011,,30,2016,0.14007950473308298,
1015,2011,,30,2016,0.14007950473308298,
1017,2011,,30,2016,0.15130611630118979,
1019,2011,,30,2016,0.14007950473308298,
1020,2011,,30,2016,0.11717347231587477,
1021,2011,,30,2016,0.11717347231587477,
1022,2011,,30,2016,0.11717347231587477,
1023,2011,,30,2016,0.11717347231587477,
1024,2011,,30,2016,0.11717347231587477,
1025,2011,,30,2016,0.11717347231587477,
1026,2011,,30,2016,0.11717347231587477,
1027,2011,,30,2016,0.11717347231587477,
1029,2011,,30,2016,0.11717347231587477,
1030,2011,,30,2016,0.11717347231587477,
1031,2011,,30,2016,0.11717347231587477,
1032,2011,,30,2016,0.11717347231587477,
1033,2011,,30,2016,0.11717347231587477,
1034,2011,,30,2016,0.11717347231587477,
1035,2011,,30,2016,0.11717347231587477,
1036,2011,,30,2016,0.11717347231587477,
1037,2011,,30,2016,0.11717347231587477,
1038,2011,,30,2016,0.11717347231587477,
1040,2011,,30,2016,0.11717347231587477,
1041,2011,,30,2016,0.11717347231587477,
1042,2011,,30,2016,0.11717347231587477,
1043,2011,,30,2016,0.11717347231587477,
1044,2011,,30,2016,0.11717347231587477,
1045,2011,,30,2016,0.11717347231587477,
1047,2011,,30,2016,0.11717347231587477,
1048,2011,,30,2016,0.11717347231587477,
1051,2011,,30,2016,0.11717347231587477,
1053,2011,,30,2016,0.11717347231587477,
1054,2011,,30,2016,0.11717347231587477,
1055,2011,,30,2016,0.11717347231587477,
1057,2011,,30,2016,0.14007950473308298,
1058,2011,,30,2016,0.14007950473308298,
1060,2011,,30,2016,0.14007950473308298,
1062,2011,,30,2016,0.14007950473308298,
1063,2011,,30,2016,0.14007950473308298,
1064,2011,,30,2016,0.14007950473308298,
1065,2011,,30,2016,0.14007950473308298,
1066,2011,,30,2016,0.14007950473308298,
1067,2011,,30,2016,0.14007950473308298,
1068,2011,,30,2016,0.14007950473308298,
1069,2011,,30,2016,0.14007950473308298,
1070,2011,,30,2016,0.14007950473308298,
1071,2011,,30,2016,0.14007950473308298,
1073,2011,,30,2016,0.14007950473308298,
1074,2011,,30,2016,0.14007950473308298,
1075,2011,,30,2016,0.14007950473308298,
1076,2011,,30,2016,0.14007950473308298,
1079,2011,,30,2016,0.14007950473308298,
1080,2011,,30,2016,0.1497333198052725,
1081,2011,,30,2016,0.1497333198052725,
1082,2011,,30,2016,0.1497333198052725,
1083,2011,,30,2016,0.13205921378014077,
1084,2011,,30,2016,0.1497333198052725,
1104,2011,,30,2012,0.2807887365858986,
1105,2011,,30,2012,0.2807887365858986,
1109,2011,,30,2012,0.2807887365858986,
1237,2011,,30,2000,0.20836032999949028,
1289,2011,,30,1982,0.032976878,
1290,2011,,30,1982,0.063541328,
1291,2011,,30,1982,0.068967165,
1297,2011,,30,1982,0.046536320316299916,
1299,2011,,30,1982,0.046536320316299916,
1303,2011,,30,2000,0.16800901858871886,
1366,2011,,30,2004,0.2160197653877584,
1386,2011,,30,1994,0.1414297851590783,
1411,2011,,30,2003,0.2677832083434516,
1436,2011,,30,1989,0.18805538803174804,
1442,2011,,30,1989,0.21970996298187806,
1456,2011,,30,1989,0.19916548568090245,
1463,2011,,30,1989,0.2757998514687542,
1498,2011,,30,1994,0.16862541645104237,
1499,2011,,30,1994,0.13001535948138088,
1504,2011,,30,1994,0.16266646186918113,
1516,2011,,30,1994,0.14100051767166083,
1520,2011,,30,1994,0.13585309023042005,
1545,2011,,30,2004,0.4010359321639037,
1607,2011,,30,2020,0.24210199379131597,
1609,2011,,30,2020,0.1384440513947472,
1610,2011,,30,2012,0.286278574,
1611,2011,,30,2012,0.286278574,
576,2011,4,30,1997,0.1971234747278152,
664,2011,4,30,1988,,
666,2011,4,30,1988,0.2700170405136848,
667,2011,4,30,1988,,
670,2011,4,30,1988,0.095612907,
708,2011,4,30,1987,0.223159439,
710,2011,4,30,1987,0.2151406264744991,
941,2011,4,30,2018,,
1235,2011,4,30,1989,,
1397,2011,4,30,1990,0.19967517254942077,
1413,2011,4,30,2003,0.2544678440153581,
1435,2011,4,30,1989,0.19284872110718682,
1513,2011,4,30,1994,0.17295885590736088,
1518,2011,4,30,1994,0.14272734125520456,
1519,2011,4,30,1994,,
47,2011,5,30,2010,0.18645464642603732,
181,2011,5,30,2010,0.18771914181998658,
200,2011,5,30,2010,0.18771914181998658,
207,2011,5,30,2010,0.20589838965256016,
315,2011,5,30,1976,0.37860697243483704,
416,2011,5,30,1999,,
470,2011,5,30,2005,0.37058600600845365,
506,2011,5,30,1997,0.23195124123371635,
515,2011,5,30,1997,0.19249352587450233,
523,2011,5,30,1997,0.23195124123371635,
778,2011,5,30,2012,0.18905099560622407,
808,2011,5,30,2010,0.3326468518231693,
923,2011,5,30,2002,0.16745496289577746,
1106,2011,5,30,2012,0.2807887365858986,
1107,2011,5,30,2012,0.2807887365858986,
1108,2011,5,30,2012,0.2807887365858986,
1110,2011,5,30,2012,0.2807887365858986,
1113,2011,5,30,2012,0.44411890317091024,
1114,2011,5,30,2012,0.2807887365858986,
1117,2011,5,30,2012,0.2807887365858986,
1302,2011,5,30,2006,0.33022397632990114,
1465,2011,5,30,2002,0.16745496289577746,
1469,2011,5,30,2002,0.16745496289577746,
773,2011,7,30,2012,0.15685662867205183,
4,2011,,60,1982,0.091459195,
715,2011,,60,2013,0.13335182164567413,
399,2011,,80,2005,0.3337234999932433,
417,2011,,80,1999,,
612,2011,,80,2001,0.10154173116221936,
622,2011,,80,2001,0.10740119227436278,
712,2011,,80,2007,0.1849948073107554,
1225,2011,,80,1980,0.2940056466019267,
1231,2011,,80,1996,0.15082628225928407,
1412,2011,,80,2003,0.21102796381946223,
499,2011,4,10,1997,0.2454486224498299,4
668,2011,4,10,1988,,4
1220,2011,4,10,1986,0.21618952473344216,4
1319,2011,4,10,2004,0.3549196680847442,4
1562,2011,4,10,2004,0.3086921224192112,4
524,2011,5,10,1997,0.23195124123371635,4
767,2011,7,10,2012,0.15685662867205183,4
501,2011,5,30,1997,0.23195124123371635,4
525,2011,5,30,1997,0.23195124123371635,4
1495,2011,5,30,1994,0.13065668105175116,4
927,2011,4,10,2015,0.12657841597944097,16
931,2011,4,10,2015,0.11597333604171316,16
31,2011,5,10,2010,0.18771914181998658,16
41,2011,5,10,2010,0.18645464642603732,16
43,2011,5,10,2010,0.18645464642603732,16
44,2011,5,10,2010,0.18645464642603732,16
45,2011,5,10,2010,0.18645464642603732,16
46,2011,5,10,2010,0.18645464642603732,16
48,2011,5,10,2010,0.18645464642603732,16
49,2011,5,10,2010,0.18645464642603732,16
52,2011,5,10,2010,0.18645464642603732,16
53,2011,5,10,2010,0.18645464642603732,16
55,2011,5,10,2010,0.18645464642603732,16
56,2011,5,10,2010,0.18645464642603732,16
57,2011,5,10,2010,0.18645464642603732,16
100,2011,5,10,2010,0.16129957520130672,16
150,2011,5,10,2010,0.18645464642603732,16
151,2011,5,10,2010,0.18645464642603732,16
152,2011,5,10,2010,0.18645464642603732,16
153,2011,5,10,2010,0.18645464642603732,16
154,2011,5,10,2010,0.18645464642603732,16
177,2011,5,10,2010,0.18771914181998658,16
179,2011,5,10,2010,0.18771914181998658,16
180,2011,5,10,2010,0.18771914181998658,16
191,2011,5,10,2010,0.18771914181998658,16
198,2011,5,10,2010,0.18771914181998658,16
231,2011,5,10,2010,0.20589838965256016,16
232,2011,5,10,2010,0.1968130981181362,16
241,2011,5,10,2010,0.20398986772001526,16
242,2011,5,10,2010,0.20398986772001526,16
243,2011,5,10,2010,0.20398986772001526,16
1148,2011,5,10,2014,0.2807887365858986,16
1158,2011,5,10,2014,0.2807887365858986,16
1178,2011,5,10,2014,0.44411890317091024,16
18,2011,5,10,2010,0.2148473118117754,18
21,2011,5,10,2010,0.2148473118117754,18
24,2011,5,10,2010,0.2148473118117754,18
65,2011,5,10,2010,0.16994874279778957,18
68,2011,5,10,2010,0.16994874279778957,18
156,2011,5,10,2010,0.16994874279778957,18
209,2011,5,10,2010,0.20589838965256016,18
210,2011,5,10,2010,0.20589838965256016,18
212,2011,5,10,2010,0.20589838965256016,18
213,2011,5,10,2010,0.20589838965256016,18
650,2011,5,10,2010,0.20589838965256016,18
537,2011,4,30,1997,0.19249352587450233,18
1338,2011,4,10,1990,0.22000484368645085,20
1343,2011,4,10,1990,0.22000484368645085,20
83,2011,5,10,2010,0.16129957520130672,20
108,2011,5,10,2010,,20
110,2011,5,10,2010,,20
206,2011,5,10,2010,0.20589838965256016,20
247,2011,5,10,2001,0.29218324669560064,20
251,2011,5,10,2002,0.1018383071354123,20
278,2011,5,10,2002,0.098438173,20
